county,town,office,district,party,candidate,votes
Windham,Chaplin,US Senate,,Lbt,Wildey J. Moore,11
Windham,Chaplin,US House,2.0,Rep,Rob Simmons,468
Windham,Chaplin,US House,2.0,Dem,Sam Gejdenson,448
Windham,Chaplin,US House,2.0,Ind,Rob Simmons,12
Windham,Chaplin,State Senate,35.0,Rep,Tony Guglielmo,522
Windham,Chaplin,State House,50.0,Dem,Jefferson B. Davis,536
New.Haven,Cheshire,President,,Rep,George Bush,6507
New.Haven,Cheshire,President,,Dem,Al Gore,6977
New.Haven,Cheshire,President,,CC,Howard Phillips,48
New.Haven,Cheshire,President,,Green,Ralph Nader,597
New.Haven,Cheshire,President,,Reform,Pat Buchanan,44
New.Haven,Cheshire,President,,Lbt,Harry Browne,31
New.Haven,Cheshire,US Senate,,Rep,Phil Giordano,4687
New.Haven,Cheshire,US Senate,,Dem,Joe Lieberman,8181
New.Haven,Cheshire,US Senate,,CC,"William Kozak, Jr.",251
New.Haven,Cheshire,US Senate,,Lbt,Wildey J. Moore,68
New.Haven,Cheshire,US House,5.0,Rep,Mark Nielsen,6020
New.Haven,Cheshire,US House,5.0,Dem,Jim Maloney,6802
New.Haven,Cheshire,US House,5.0,CC,Joseph A. Zdonczyk,314
New.Haven,Cheshire,State Senate,34.0,Rep,Rick Hillegas,5140
New.Haven,Cheshire,State Senate,34.0,Dem,Brian McDermott,7618
New.Haven,"Cheshire, part of",State House,89.0,R,Gwenn Talmadge Fischer,1447
New.Haven,"Cheshire, part of",State House,89.0,D,Vicki Orsini Nardello,3071
New.Haven,"Cheshire, part of",State House,90.0,R,Andrew Falvey,2245
New.Haven,"Cheshire, part of",State House,90.0,D,Mary G. Fritz,4020
New.Haven,"Cheshire, part of",State House,103.0,Dem,J. Brendan Sharkey,835
New.Haven,"Cheshire, part of",State House,103.0,Rep,Al Adinolfi,1493
Middlesex,Chester,President,,Rep,George Bush,701
Middlesex,Chester,President,,Dem,Al Gore,1207
Middlesex,Chester,President,,CC,Howard Phillips,7
Middlesex,Chester,President,,Green,Ralph Nader,130
Middlesex,Chester,President,,Reform,Pat Buchanan,7
Middlesex,Chester,President,,Lbt,Harry Browne,5
Middlesex,Chester,US Senate,,Rep,Phil Giordano,555
Middlesex,Chester,US Senate,,Dem,Joe Lieberman,1279
Middlesex,Chester,US Senate,,CC,"William Kozak, Jr.",27
Middlesex,Chester,US Senate,,Lbt,Wildey J. Moore,0
Middlesex,Chester,US House,2.0,Rep,Rob Simmons,809
Middlesex,Chester,US House,2.0,Dem,Sam Gejdenson,1072
Middlesex,Chester,US House,2.0,Ind,Rob Simmons,28
Middlesex,Chester,State Senate,33.0,Dem,Eileen M. Daily,1284
Middlesex,Chester,State Senate,33.0,Rep,Anthony Chirico,588
Middlesex,Chester,State House,36.0,Rep,Linda T. Douglas,696
Middlesex,Chester,State House,36.0,Dem,James Field Spallone,1167
Middlesex,Clinton,President,,Rep,George Bush,2595
Middlesex,Clinton,President,,Dem,Al Gore,3473
Middlesex,Clinton,President,,CC,Howard Phillips,14
Middlesex,Clinton,President,,Green,Ralph Nader,317
Middlesex,Clinton,President,,Reform,Pat Buchanan,14
Middlesex,Clinton,President,,Lbt,Harry Browne,15
Middlesex,Clinton,US Senate,,Rep,Phil Giordano,2033
Middlesex,Clinton,US Senate,,Dem,Joe Lieberman,3674
Middlesex,Clinton,US Senate,,CC,"William Kozak, Jr.",86
Middlesex,Clinton,US Senate,,Lbt,Wildey J. Moore,31
Middlesex,Clinton,US House,3.0,Rep,June M. Gold,1857
Middlesex,Clinton,US House,3.0,Dem,Rosa L. DeLauro,3920
Middlesex,Clinton,US House,3.0,NL,Gail Dalby,35
Middlesex,Clinton,State Senate,33.0,Dem,Eileen M. Daily,3748
Middlesex,Clinton,State Senate,33.0,Rep,Anthony Chirico,1950
Middlesex,"Clinton, part of",State House,35.0,Rep,Dan Gallagher,2339
Middlesex,"Clinton, part of",State House,35.0,Dem,Brian O'Connor,2908
Middlesex,"Clinton, part of",State House,101.0,Rep,Peter Metz,293
New London,Colchester,President,,Rep,George Bush,2454
New London,Colchester,President,,Dem,Al Gore,3845
New London,Colchester,President,,CC,Howard Phillips,19
New London,Colchester,President,,Green,Ralph Nader,302
New London,Colchester,President,,Reform,Pat Buchanan,14
New London,Colchester,President,,Lbt,Harry Browne,12
New London,Colchester,US Senate,,Rep,Phil Giordano,2049
New London,Colchester,US Senate,,Dem,Joe Lieberman,3905
New London,Colchester,US Senate,,CC,"William Kozak, Jr.",127
New London,Colchester,US Senate,,Lbt,Wildey J. Moore,26
New London,Colchester,US House,2.0,Rep,Rob Simmons,2878
New London,Colchester,US House,2.0,Dem,Sam Gejdenson,3247
New London,Colchester,US House,2.0,Ind,Rob Simmons,78
New London,Colchester,State Senate,33.0,Dem,Eileen M. Daily,4108
New London,Colchester,State Senate,33.0,Rep,Anthony Chirico,1821
New London,Colchester,State House,48.0,Rep,Paul Maxwell,2342
New London,Colchester,State House,48.0,Dem,Linda A. Orange,3826
Litchfield,Colebrook,President,,Rep,George Bush,373
Litchfield,Colebrook,President,,Dem,Al Gore,374
Litchfield,Colebrook,President,,CC,Howard Phillips,9
Litchfield,Colebrook,President,,Green,Ralph Nader,56
Litchfield,Colebrook,President,,Reform,Pat Buchanan,5
Litchfield,Colebrook,President,,Lbt,Harry Browne,3
Litchfield,Colebrook,US Senate,,Rep,Phil Giordano,327
Litchfield,Colebrook,US Senate,,Dem,Joe Lieberman,399
Litchfield,Colebrook,US Senate,,CC,"William Kozak, Jr.",13
Litchfield,Colebrook,US Senate,,Lbt,Wildey J. Moore,5
Litchfield,Colebrook,US House,6.0,Rep,Nancy Johnson,470
Litchfield,Colebrook,US House,6.0,Dem,Paul Valenti,212
Litchfield,Colebrook,US House,6.0,CC,Timothy A. Knibbs,10
Litchfield,Colebrook,US House,6.0,Green,Audrey A. Cole,45
Litchfield,Colebrook,State Senate,8.0,Rep,Thomas J. Herlihy,483
Litchfield,Colebrook,State House,63.0,Rep,F. Philip Prelli,536
Tolland,Columbia,President,,Rep,George Bush,1041
Tolland,Columbia,President,,Dem,Al Gore,1567
Tolland,Columbia,President,,CC,Howard Phillips,7
Tolland,Columbia,President,,Green,Ralph Nader,174
Tolland,Columbia,President,,Reform,Pat Buchanan,11
Tolland,Columbia,President,,Lbt,Harry Browne,4
Tolland,Columbia,US Senate,,Rep,Phil Giordano,889
Tolland,Columbia,US Senate,,Dem,Joe Lieberman,1613
Tolland,Columbia,US Senate,,CC,"William Kozak, Jr.",45
Tolland,Columbia,US Senate,,Lbt,Wildey J. Moore,13
Tolland,Columbia,US House,2.0,Rep,Rob Simmons,1290
Tolland,Columbia,US House,2.0,Dem,Sam Gejdenson,1294
Tolland,Columbia,US House,2.0,Ind,Rob Simmons,26
Tolland,Columbia,State Senate,19.0,Rep,John Paul Mereen,612
Tolland,Columbia,State Senate,19.0,Dem,Edith G. Prague,2018
Tolland,Columbia,State House,8.0,Rep,Robert J. Kleinhans,845
Tolland,Columbia,State House,8.0,Dem,Patrick J. Flaherty,1701
CONNECTICUT,CONNECTICUT,President,,Rep,George Bush,561094
CONNECTICUT,CONNECTICUT,President,,Dem,Al Gore,816015
CONNECTICUT,CONNECTICUT,President,,CC,Howard Phillips,9695
CONNECTICUT,CONNECTICUT,President,,Green,Ralph Nader,64452
CONNECTICUT,CONNECTICUT,President,,Reform,Pat Buchanan,4731
CONNECTICUT,CONNECTICUT,President,,Lbt,Harry Browne,3484
CONNECTICUT,CONNECTICUT,US Senate,,Rep,Phil Giordano,448077
CONNECTICUT,CONNECTICUT,US Senate,,Dem,Joe Lieberman,828902
CONNECTICUT,CONNECTICUT,US Senate,,CC,"William Kozak, Jr.",25509
CONNECTICUT,CONNECTICUT,US Senate,,Lbt,Wildey J. Moore,8773
CONNECTICUT,CONNECTICUT,US House,1.0,Rep,Bob Backlund,59331
CONNECTICUT,CONNECTICUT,US House,2.0,Rep,Rob Simmons,110239
CONNECTICUT,CONNECTICUT,US House,3.0,Rep,June M. Gold,60037
CONNECTICUT,CONNECTICUT,US House,4.0,Rep,Christopher Shays,119155
CONNECTICUT,CONNECTICUT,US House,5.0,Rep,Mark Nielsen,98229
CONNECTICUT,CONNECTICUT,US House,1.0,Dem,John Larson,151932
CONNECTICUT,CONNECTICUT,US House,2.0,Dem,Sam Gejdenson,111520
CONNECTICUT,CONNECTICUT,US House,3.0,Dem,Rosa L. DeLauro,156910
CONNECTICUT,CONNECTICUT,US House,4.0,Dem,Stephanie Sanchez,84472
CONNECTICUT,CONNECTICUT,US House,5.0,Dem,Jim Maloney,118932
CONNECTICUT,CONNECTICUT,US House,2.0,Ind,Rob Simmons,4141
CONNECTICUT,CONNECTICUT,US House,3.0,NL,Gail Dalby,1258
CONNECTICUT,CONNECTICUT,US House,4.0,Lbt,Daniel Gislao,2034
CONNECTICUT,CONNECTICUT,US House,5.0,CC,Joseph A. Zdonczyk,4653
CONNECTICUT,CONNECTICUT,US House,4.0,Ind,Frank M. Don,1097
CONNECTICUT,CONNECTICUT,US House,6.0,Rep,Nancy Johnson,143698
CONNECTICUT,CONNECTICUT,US House,6.0,Dem,Paul Valenti,75471
CONNECTICUT,CONNECTICUT,US House,6.0,CC,Timothy A. Knibbs,3071
CONNECTICUT,CONNECTICUT,US House,6.0,Green,Audrey A. Cole,7303
Litchfield,Cornwall,President,,Rep,George Bush,277
Litchfield,Cornwall,President,,Dem,Al Gore,455
Litchfield,Cornwall,President,,CC,Howard Phillips,6
Litchfield,Cornwall,President,,Green,Ralph Nader,101
Litchfield,Cornwall,President,,Reform,Pat Buchanan,0
Litchfield,Cornwall,President,,Lbt,Harry Browne,1
Litchfield,Cornwall,US Senate,,Rep,Phil Giordano,231
Litchfield,Cornwall,US Senate,,Dem,Joe Lieberman,480
Litchfield,Cornwall,US Senate,,CC,"William Kozak, Jr.",25
Litchfield,Cornwall,US Senate,,Lbt,Wildey J. Moore,11
Litchfield,Cornwall,US House,6.0,Rep,Nancy Johnson,402
Litchfield,Cornwall,US House,6.0,Dem,Paul Valenti,240
Litchfield,Cornwall,US House,6.0,CC,Timothy A. Knibbs,9
Litchfield,Cornwall,US House,6.0,Green,Audrey A. Cole,117
Litchfield,Cornwall,State Senate,30.0,Rep,Andrew Roraback,591
Litchfield,Cornwall,State Senate,30.0,Dem,Kevin E. Creed,183
Litchfield,Cornwall,State House,64.0,Rep,John Morris,264
Litchfield,Cornwall,State House,64.0,Dem,Roberta B. Willis,493
Tolland,Coventry,President,,Rep,George Bush,1927
Tolland,Coventry,President,,Dem,Al Gore,3005
Tolland,Coventry,President,,CC,Howard Phillips,57
Tolland,Coventry,President,,Green,Ralph Nader,391
Tolland,Coventry,President,,Reform,Pat Buchanan,18
Tolland,Coventry,President,,Lbt,Harry Browne,15
Tolland,Coventry,US Senate,,Rep,Phil Giordano,1722
Tolland,Coventry,US Senate,,Dem,Joe Lieberman,2961
Tolland,Coventry,US Senate,,CC,"William Kozak, Jr.",110
Tolland,Coventry,US Senate,,Lbt,Wildey J. Moore,32
Tolland,Coventry,US House,2.0,Rep,Rob Simmons,2251
Tolland,Coventry,US House,2.0,Dem,Sam Gejdenson,2598
Tolland,Coventry,US House,2.0,Ind,Rob Simmons,56
Tolland,"Coventry, part of",State Senate,19.0,Rep,John Paul Mereen,634
Tolland,"Coventry, part of",State Senate,19.0,Dem,Edith G. Prague,1721
Tolland,"Coventry, part of",State Senate,35.0,Rep,Tony Guglielmo,1416
Tolland,"Coventry, part of",State House,8.0,Rep,Robert J. Kleinhans,1384
Tolland,"Coventry, part of",State House,8.0,Dem,Patrick J. Flaherty,2883
Tolland,"Coventry, part of",State House,53.0,Dem,Michael J. Cardin,415
Middlesex,Cromwell,President,,Rep,George Bush,2472
Middlesex,Cromwell,President,,Dem,Al Gore,3865
Middlesex,Cromwell,President,,CC,Howard Phillips,19
Middlesex,Cromwell,President,,Green,Ralph Nader,277
Middlesex,Cromwell,President,,Reform,Pat Buchanan,21
Middlesex,Cromwell,President,,Lbt,Harry Browne,11
Middlesex,Cromwell,US Senate,,Rep,Phil Giordano,2138
Middlesex,Cromwell,US Senate,,Dem,Joe Lieberman,3819
Middlesex,Cromwell,US Senate,,CC,"William Kozak, Jr.",98
Middlesex,Cromwell,US Senate,,Lbt,Wildey J. Moore,24
Middlesex,Cromwell,US House,1.0,Rep,Bob Backlund,1886
Middlesex,Cromwell,US House,1.0,Dem,John Larson,4009
Middlesex,Cromwell,State Senate,9.0,Rep,John F. Kriedel,1814
Middlesex,Cromwell,State Senate,9.0,Dem,Biagio Billy Ciotto,4010
Middlesex,Cromwell,State House,32.0,Rep,Mertie L. Terry,2479
Middlesex,Cromwell,State House,32.0,Dem,Jim O'Rourke,3605
Fairfield,Danbury,President,,Rep,George Bush,9371
Fairfield,Danbury,President,,Dem,Al Gore,12987
Fairfield,Danbury,President,,CC,Howard Phillips,229
Fairfield,Danbury,President,,Green,Ralph Nader,818
Fairfield,Danbury,President,,Reform,Pat Buchanan,91
Fairfield,Danbury,President,,Lbt,Harry Browne,61
Fairfield,Danbury,US Senate,,Rep,Phil Giordano,7311
Fairfield,Danbury,US Senate,,Dem,Joe Lieberman,12868
Fairfield,Danbury,US Senate,,CC,"William Kozak, Jr.",369
Fairfield,Danbury,US Senate,,Lbt,Wildey J. Moore,130
Fairfield,Danbury,US House,5.0,Rep,Mark Nielsen,8901
Fairfield,Danbury,US House,5.0,Dem,Jim Maloney,12307
Fairfield,Danbury,US House,5.0,CC,Joseph A. Zdonczyk,304
Fairfield,Danbury,State Senate,24.0,Rep,David J. Cappiello,11135
Fairfield,Danbury,State Senate,24.0,Ind,David J. Cappiello,945
Fairfield,"Danbury, part of",State House,109.0,Rep,William S. Warfield,2512
Fairfield,"Danbury, part of",State House,109.0,Dem,Lew Wallace,5248
Fairfield,"Danbury, part of",State House,109.0,Ind,William S. Warfield,77
Fairfield,"Danbury, part of",State House,110.0,Rep,Charles McNamara,1495
Fairfield,"Danbury, part of",State House,110.0,Dem,Bob Godfrey,2941
Fairfield,"Danbury, part of",State House,110.0,Ind,Charles McNamara,69
Fairfield,"Danbury, part of",State House,138.0,Rep,Mark Boughton,5129
Fairfield,"Danbury, part of",State House,138.0,Dem,David Furtado,2755
Fairfield,"Danbury, part of",State House,138.0,Ind,Mark Boughton,259
Fairfield,Darien,President,,Rep,George Bush,6446
Fairfield,Darien,President,,Dem,Al Gore,3496
Fairfield,Darien,President,,CC,Howard Phillips,24
Fairfield,Darien,President,,Green,Ralph Nader,214
Fairfield,Darien,President,,Reform,Pat Buchanan,15
Fairfield,Darien,President,,Lbt,Harry Browne,22
Fairfield,Darien,US Senate,,Rep,Phil Giordano,5202
Fairfield,Darien,US Senate,,Dem,Joe Lieberman,3948
Fairfield,Darien,US Senate,,CC,"William Kozak, Jr.",49
Fairfield,Darien,US Senate,,Lbt,Wildey J. Moore,61
Fairfield,Darien,US House,4.0,Rep,Christopher Shays,7267
Fairfield,Darien,US House,4.0,Dem,Stephanie Sanchez,1997
Fairfield,Darien,US House,4.0,Lbt,Daniel Gislao,105
Fairfield,Darien,US House,4.0,Ind,Frank M. Don,27
Fairfield,Darien,State House,141.0,Rep,John J. Ryan,7035
Fairfield,Darien,State House,141.0,Dem,Peter J. F. Hussey,1868
Fairfield,"Darien, part of",State Senate,25.0,Rep,Robert L. Genuario,4298
Fairfield,"Darien, part of",State Senate,25.0,Dem,Susan Kohn,1198
Fairfield,"Darien, part of",State Senate,25.0,Lbt,Joseph C. Bucciarelli,48
Fairfield,"Darien, part of",State Senate,27.0,Rep,Joseph A. Bongiorno,1897
Fairfield,"Darien, part of",State Senate,27.0,Dem,George Jepsen,1431
Middlesex,Deep River,President,,Rep,George Bush,896
Middlesex,Deep River,President,,Dem,Al Gore,1348
Middlesex,Deep River,President,,CC,Howard Phillips,8
Middlesex,Deep River,President,,Green,Ralph Nader,119
Middlesex,Deep River,President,,Reform,Pat Buchanan,6
Middlesex,Deep River,President,,Lbt,Harry Browne,5
Middlesex,Deep River,US Senate,,Rep,Phil Giordano,711
Middlesex,Deep River,US Senate,,Dem,Joe Lieberman,1404
Middlesex,Deep River,US Senate,,CC,"William Kozak, Jr.",29
Middlesex,Deep River,US Senate,,Lbt,Wildey J. Moore,12
Middlesex,Deep River,US House,2.0,Rep,Rob Simmons,963
Middlesex,Deep River,US House,2.0,Dem,Sam Gejdenson,1209
Middlesex,Deep River,US House,2.0,Ind,Rob Simmons,26
Middlesex,Deep River,State Senate,33.0,Dem,Eileen M. Daily,1422
Middlesex,Deep River,State Senate,33.0,Rep,Anthony Chirico,720
Middlesex,Deep River,State House,36.0,Rep,Linda T. Douglas,841
Middlesex,Deep River,State House,36.0,Dem,James Field Spallone,1334
New.Haven,Derby,President,,Rep,George Bush,1755
New.Haven,Derby,President,,Dem,Al Gore,2851
New.Haven,Derby,President,,CC,Howard Phillips,71
New.Haven,Derby,President,,Green,Ralph Nader,186
New.Haven,Derby,President,,Reform,Pat Buchanan,18
New.Haven,Derby,President,,Lbt,Harry Browne,11
New.Haven,Derby,US Senate,,Rep,Phil Giordano,1349
New.Haven,Derby,US Senate,,Dem,Joe Lieberman,2939
New.Haven,Derby,US Senate,,CC,"William Kozak, Jr.",128
New.Haven,Derby,US Senate,,Lbt,Wildey J. Moore,30
New.Haven,Derby,US House,5.0,Rep,Mark Nielsen,1569
New.Haven,Derby,US House,5.0,Dem,Jim Maloney,2701
New.Haven,Derby,US House,5.0,CC,Joseph A. Zdonczyk,123
New.Haven,Derby,State Senate,17.0,Rep,Anthony DeFeo,1383
New.Haven,Derby,State Senate,17.0,Dem,Joe Crisco,2891
New.Haven,"Derby, part of",State House,104.0,Rep,Brad Tobin,468
New.Haven,"Derby, part of",State House,104.0,Dem,Vincent J. Tonucci,1360
New.Haven,"Derby, part of",State House,114.0,Rep,Themis Klarides,1432
New.Haven,"Derby, part of",State House,114.0,Dem,"William M. Spader, Jr.",1122
New.Haven,"Derby, part of",State House,114.0,OTP,Daniel V. Presnick,11
Middlesex,Durham,President,,Rep,George Bush,1561
Middlesex,Durham,President,,Dem,Al Gore,1824
Middlesex,Durham,President,,CC,Howard Phillips,16
Middlesex,Durham,President,,Green,Ralph Nader,202
Middlesex,Durham,President,,Reform,Pat Buchanan,17
Middlesex,Durham,President,,Lbt,Harry Browne,15
Middlesex,Durham,US Senate,,Rep,Phil Giordano,1337
Middlesex,Durham,US Senate,,Dem,Joe Lieberman,1945
Middlesex,Durham,US Senate,,CC,"William Kozak, Jr.",36
Middlesex,Durham,US Senate,,Lbt,Wildey J. Moore,25
Middlesex,Durham,US House,3.0,Rep,June M. Gold,1197
Middlesex,Durham,US House,3.0,Dem,Rosa L. DeLauro,2084
Middlesex,Durham,US House,3.0,NL,Gail Dalby,28
Middlesex,Durham,State Senate,33.0,Dem,Eileen M. Daily,1913
Middlesex,Durham,State Senate,33.0,Rep,Anthony Chirico,1322
Middlesex,Durham,State House,100.0,Rep,Dawn M. Adams,1954
Middlesex,Durham,State House,100.0,Dem,Theodore V. Raczka,1379
Middlesex,Durham,State House,100.0,Lbt,James Madison,28
Hartford,East Granby,President,,Rep,George Bush,1134
Hartford,East Granby,President,,Dem,Al Gore,1254
Hartford,East Granby,President,,CC,Howard Phillips,9
Hartford,East Granby,President,,Green,Ralph Nader,118
Hartford,East Granby,President,,Reform,Pat Buchanan,9
Hartford,East Granby,President,,Lbt,Harry Browne,10
Hartford,East Granby,US Senate,,Rep,Phil Giordano,971
Hartford,East Granby,US Senate,,Dem,Joe Lieberman,1218
Hartford,East Granby,US Senate,,CC,"William Kozak, Jr.",42
Hartford,East Granby,US Senate,,Lbt,Wildey J. Moore,24
Hartford,East Granby,US House,6.0,Rep,Nancy Johnson,1533
Hartford,East Granby,US House,6.0,Dem,Paul Valenti,642
Hartford,East Granby,US House,6.0,CC,Timothy A. Knibbs,27
Hartford,East Granby,US House,6.0,Green,Audrey A. Cole,47
Hartford,East Granby,State Senate,8.0,Rep,Thomas J. Herlihy,1505
Hartford,"East Granby, part of",State House,61.0,Rep,Ruth C. Fahrbach,47
Hartford,"East Granby, part of",State House,62.0,Rep,Richard F. Ferrari,1523
Middlesex,East Haddam,President,,Rep,George Bush,1687
Middlesex,East Haddam,President,,Dem,Al Gore,2186
Middlesex,East Haddam,President,,CC,Howard Phillips,7
Middlesex,East Haddam,President,,Green,Ralph Nader,249
Middlesex,East Haddam,President,,Reform,Pat Buchanan,10
Middlesex,East Haddam,President,,Lbt,Harry Browne,5
Middlesex,East Haddam,US Senate,,Rep,Phil Giordano,1439
Middlesex,East Haddam,US Senate,,Dem,Joe Lieberman,2223
Middlesex,East Haddam,US Senate,,CC,"William Kozak, Jr.",64
Middlesex,East Haddam,US Senate,,Lbt,Wildey J. Moore,11
Middlesex,East Haddam,US House,2.0,Rep,Rob Simmons,1947
Middlesex,East Haddam,US House,2.0,Dem,Sam Gejdenson,1818
Middlesex,East Haddam,US House,2.0,Ind,Rob Simmons,30
Middlesex,East Haddam,State Senate,33.0,Dem,Eileen M. Daily,2397
Middlesex,East Haddam,State Senate,33.0,Rep,Anthony Chirico,1291
Middlesex,East Haddam,State House,48.0,Rep,Paul Maxwell,1419
Middlesex,East Haddam,State House,48.0,Dem,Linda A. Orange,2326
Middlesex,East Hampton,President,,Rep,George Bush,2311
Middlesex,East Hampton,President,,Dem,Al Gore,3010
Middlesex,East Hampton,President,,CC,Howard Phillips,9
Middlesex,East Hampton,President,,Green,Ralph Nader,315
Middlesex,East Hampton,President,,Reform,Pat Buchanan,26
Middlesex,East Hampton,President,,Lbt,Harry Browne,28
Middlesex,East Hampton,US Senate,,Rep,Phil Giordano,1945
Middlesex,East Hampton,US Senate,,Dem,Joe Lieberman,3064
Middlesex,East Hampton,US Senate,,CC,"William Kozak, Jr.",92
Middlesex,East Hampton,US Senate,,Lbt,Wildey J. Moore,31
Middlesex,East Hampton,US House,1.0,Rep,Bob Backlund,1979
Middlesex,East Hampton,US House,1.0,Dem,John Larson,3042
Middlesex,East Hampton,State Senate,33.0,Dem,Eileen M. Daily,3103
Middlesex,East Hampton,State Senate,33.0,Rep,Anthony Chirico,1855
Middlesex,East Hampton,State House,34.0,Rep,Josh Piteo,2274
Middlesex,East Hampton,State House,34.0,Dem,Gail K. Hamm,2873
Hartford,East Hartford,President,,Rep,George Bush,5124
Hartford,East Hartford,President,,Dem,Al Gore,12371
Hartford,East Hartford,President,,CC,Howard Phillips,126
Hartford,East Hartford,President,,Green,Ralph Nader,673
Hartford,East Hartford,President,,Reform,Pat Buchanan,96
Hartford,East Hartford,President,,Lbt,Harry Browne,41
Hartford,East Hartford,US Senate,,Rep,Phil Giordano,4645
Hartford,East Hartford,US Senate,,Dem,Joe Lieberman,11285
Hartford,East Hartford,US Senate,,CC,"William Kozak, Jr.",271
Hartford,East Hartford,US Senate,,Lbt,Wildey J. Moore,114
Hartford,East Hartford,US House,1.0,Rep,Bob Backlund,3890
Hartford,East Hartford,US House,1.0,Dem,John Larson,12578
Hartford,East Hartford,State Senate,3.0,Rep,Susan G. Kniep,6088
Hartford,East Hartford,State Senate,3.0,Dem,Gary D. LeBeau,10488
Hartford,"East Hartford, part of",State House,9.0,Rep,Dennis A. Brenner,899
Hartford,"East Hartford, part of",State House,9.0,Dem,Christopher R. Stone,2404
Hartford,"East Hartford, part of",State House,10.0,Rep,Dominic Fulco,1796
Hartford,"East Hartford, part of",State House,10.0,Dem,Melody A. Currey,5304
Hartford,"East Hartford, part of",State House,11.0,Rep,Robert J. Fortier,1867
Hartford,"East Hartford, part of",State House,11.0,Dem,Michael A. Christ,3890
Hartford,"East Hartford, part of",State House,11.0,Lbt,Richard Connelly,89
New.Haven,East Haven,President,,Rep,George Bush,3499
New.Haven,East Haven,President,,Dem,Al Gore,7278
New.Haven,East Haven,President,,CC,Howard Phillips,155
New.Haven,East Haven,President,,Green,Ralph Nader,488
New.Haven,East Haven,President,,Reform,Pat Buchanan,31
New.Haven,East Haven,President,,Lbt,Harry Browne,20
New.Haven,East Haven,US Senate,,Rep,Phil Giordano,2802
New.Haven,East Haven,US Senate,,Dem,Joe Lieberman,7231
New.Haven,East Haven,US Senate,,CC,"William Kozak, Jr.",200
New.Haven,East Haven,US Senate,,Lbt,Wildey J. Moore,38
New.Haven,East Haven,US House,3.0,Rep,June M. Gold,2524
New.Haven,East Haven,US House,3.0,Dem,Rosa L. DeLauro,7667
New.Haven,East Haven,US House,3.0,NL,Gail Dalby,37
New.Haven,"East Haven, part of",State Senate,11.0,Rep,Edmund W. Duenkel II,821
New.Haven,"East Haven, part of",State Senate,11.0,Dem,Martin M. Looney,2310
New.Haven,"East Haven, part of",State Senate,12.0,Rep,William A. Aniskovich,2507
New.Haven,"East Haven, part of",State House,86.0,Rep,Robert M. Ward,767
New.Haven,"East Haven, part of",State House,99.0,Rep,Loria S. Jaffe,2289
New.Haven,"East Haven, part of",State House,99.0,Dem,Michael P. Lawlor,5865
New.London,East Lyme,President,,Rep,George Bush,3513
New.London,East Lyme,President,,Dem,Al Gore,4546
New.London,East Lyme,President,,CC,Howard Phillips,27
New.London,East Lyme,President,,Green,Ralph Nader,508
New.London,East Lyme,President,,Reform,Pat Buchanan,50
New.London,East Lyme,President,,Lbt,Harry Browne,20
New.London,East Lyme,US Senate,,Rep,Phil Giordano,2738
New.London,East Lyme,US Senate,,Dem,Joe Lieberman,4965
New.London,East Lyme,US Senate,,CC,"William Kozak, Jr.",128
New.London,East Lyme,US Senate,,Lbt,Wildey J. Moore,51
New.London,East Lyme,US House,2.0,Rep,Rob Simmons,4509
New.London,East Lyme,US House,2.0,Dem,Sam Gejdenson,3517
New.London,East Lyme,US House,2.0,Ind,Rob Simmons,126
New.London,East Lyme,State Senate,20.0,Rep,G. Brian Vachris,2485
New.London,East Lyme,State Senate,20.0,Dem,Melodie Peters,5308
New.London,East Lyme,State House,37.0,Rep,Bruce R. Josephy,3073
New.London,East Lyme,State House,37.0,Dem,Gary Orefice,4886
Hartford,East Windsor,President,,Rep,George Bush,1673
Hartford,East Windsor,President,,Dem,Al Gore,2313
Hartford,East Windsor,President,,CC,Howard Phillips,26
Hartford,East Windsor,President,,Green,Ralph Nader,201
Hartford,East Windsor,President,,Reform,Pat Buchanan,19
Hartford,East Windsor,President,,Lbt,Harry Browne,4
Hartford,East Windsor,US Senate,,Rep,Phil Giordano,1460
Hartford,East Windsor,US Senate,,Dem,Joe Lieberman,2169
Hartford,East Windsor,US Senate,,CC,"William Kozak, Jr.",112
Hartford,East Windsor,US Senate,,Lbt,Wildey J. Moore,30
Hartford,East Windsor,US House,1.0,Rep,Bob Backlund,1222
Hartford,East Windsor,US House,1.0,Dem,John Larson,2512
Hartford,East Windsor,State Senate,3.0,Rep,Susan G. Kniep,1523
Hartford,East Windsor,State Senate,3.0,Dem,Gary D. LeBeau,2179
Hartford,East Windsor,State House,57.0,Dem,Ted Graziani,2566
Windham,Eastford,President,,Rep,George Bush,421
Windham,Eastford,President,,Dem,Al Gore,375
Windham,Eastford,President,,CC,Howard Phillips,2
Windham,Eastford,President,,Green,Ralph Nader,42
Windham,Eastford,President,,Reform,Pat Buchanan,2
Windham,Eastford,President,,Lbt,Harry Browne,4
Windham,Eastford,US Senate,,Rep,Phil Giordano,328
Windham,Eastford,US Senate,,Dem,Joe Lieberman,404
Windham,Eastford,US Senate,,CC,"William Kozak, Jr.",12
Windham,Eastford,US Senate,,Lbt,Wildey J. Moore,5
Windham,Eastford,US House,2.0,Rep,Rob Simmons,441
Windham,Eastford,US House,2.0,Dem,Sam Gejdenson,325
Windham,Eastford,US House,2.0,Ind,Rob Simmons,15
Windham,Eastford,State Senate,35.0,Rep,Tony Guglielmo,519
