town,precinct,office,district,party,candidate,votes
Greenwich,Greenwich 2,President,,JUS,Rocky Anderson,7
Greenwich,Greenwich 3,President,,JUS,Rocky Anderson,3
Greenwich,Greenwich 4,President,,JUS,Rocky Anderson,2
Greenwich,Greenwich 4A,President,,JUS,Rocky Anderson,1
Greenwich,Greenwich 5,President,,JUS,Rocky Anderson,1
Greenwich,Greenwich 5A,President,,JUS,Rocky Anderson,4
Greenwich,Greenwich 6,President,,JUS,Rocky Anderson,4
Greenwich,Greenwich 6A,President,,JUS,Rocky Anderson,1
Greenwich,Greenwich 7,President,,JUS,Rocky Anderson,2
Greenwich,Greenwich 7A,President,,JUS,Rocky Anderson,3
Greenwich,Greenwich 8,President,,JUS,Rocky Anderson,8
Greenwich,Greenwich 9,President,,JUS,Rocky Anderson,4
Greenwich,Greenwich 10,President,,JUS,Rocky Anderson,4
Greenwich,Greenwich 10A,President,,JUS,Rocky Anderson,0
Greenwich,Greenwich 11,President,,JUS,Rocky Anderson,3
Greenwich,Greenwich 11A,President,,JUS,Rocky Anderson,1
Greenwich,Greenwich 12,President,,JUS,Rocky Anderson,6
Griswold,Griswold 1,President,,JUS,Rocky Anderson,17
Griswold,Griswold 2,President,,JUS,Rocky Anderson,24
Groton,Groton 1,President,,JUS,Rocky Anderson,11
Groton,Groton 2,President,,JUS,Rocky Anderson,6
Groton,Groton 3,President,,JUS,Rocky Anderson,14
Groton,Groton 4,President,,JUS,Rocky Anderson,8
Groton,Groton 5,President,,JUS,Rocky Anderson,3
Groton,Groton 6,President,,JUS,Rocky Anderson,6
Groton,Groton 7,President,,JUS,Rocky Anderson,11
Groton,Groton 8,President,,JUS,Rocky Anderson,2
Groton,Absentee,President,,JUS,Rocky Anderson,10
Guilford,Guilford1,President,,JUS,Rocky Anderson,4
Guilford,Guilford2,President,,JUS,Rocky Anderson,9
Guilford,Guilford3,President,,JUS,Rocky Anderson,3
Guilford,Guilford4,President,,JUS,Rocky Anderson,5
Guilford,Guilford5,President,,JUS,Rocky Anderson,5
Haddam,Haddam 1,President,,JUS,Rocky Anderson,11
Haddam,Haddam 2,President,,JUS,Rocky Anderson,8
Haddam,Haddam 3,President,,JUS,Rocky Anderson,3
Hamden,Hamden 1,President,,JUS,Rocky Anderson,3
Hamden,Hamden 2,President,,JUS,Rocky Anderson,8
Hamden,Hamden 3,President,,JUS,Rocky Anderson,9
Hamden,Hamden 4,President,,JUS,Rocky Anderson,11
Hamden,Hamden 5,President,,JUS,Rocky Anderson,9
Hamden,Hamden 5-1,President,,JUS,Rocky Anderson,1
Hamden,Hamden 6,President,,JUS,Rocky Anderson,8
Hamden,Hamden 7,President,,JUS,Rocky Anderson,5
Hamden,Hamden 8,President,,JUS,Rocky Anderson,10
Hamden,Hamden 8-1,President,,JUS,Rocky Anderson,0
Hamden,Hamden 9,President,,JUS,Rocky Anderson,6
Hamden,Hamden 10,President,,JUS,Rocky Anderson,6
Hamden,Hamden 10-1,President,,JUS,Rocky Anderson,1
Hampton,Hampton,President,,JUS,Rocky Anderson,7
Hartford,Hartford 1,President,,JUS,Rocky Anderson,5
Hartford,Hartford 2,President,,JUS,Rocky Anderson,3
Hartford,Hartford 3,President,,JUS,Rocky Anderson,7
Hartford,Hartford 4,President,,JUS,Rocky Anderson,9
Hartford,Hartford 5,President,,JUS,Rocky Anderson,8
Hartford,Hartford 6,President,,JUS,Rocky Anderson,1
Hartford,Hartford 7,President,,JUS,Rocky Anderson,1
Hartford,Hartford 8,President,,JUS,Rocky Anderson,4
Hartford,Hartford 9,President,,JUS,Rocky Anderson,1
Hartford,Hartford 10,President,,JUS,Rocky Anderson,2
Hartford,Hartford 11,President,,JUS,Rocky Anderson,1
Hartford,Hartford 12,President,,JUS,Rocky Anderson,6
Hartford,Hartford 13,President,,JUS,Rocky Anderson,3
Hartford,Hartford 14,President,,JUS,Rocky Anderson,2
Hartford,Hartford 15,President,,JUS,Rocky Anderson,3
Hartford,Hartford 16,President,,JUS,Rocky Anderson,1
Hartford,Hartford 17,President,,JUS,Rocky Anderson,1
Hartford,Hartford 18,President,,JUS,Rocky Anderson,1
Hartford,Hartford 19,President,,JUS,Rocky Anderson,3
Hartford,Hartford 20,President,,JUS,Rocky Anderson,2
Hartford,Hartford 21,President,,JUS,Rocky Anderson,5
Hartford,Hartford 22,President,,JUS,Rocky Anderson,0
Hartford,Hartford 23,President,,JUS,Rocky Anderson,1
Hartford,Hartford 24,President,,JUS,Rocky Anderson,2
Hartland,Hartland,President,,JUS,Rocky Anderson,0
Harwinton,Harwinton8,President,,JUS,Rocky Anderson,5
Harwinton,Harwinton 31,President,,JUS,Rocky Anderson,11
Hebron,Hebron,President,,JUS,Rocky Anderson,14
Kent,Kent,President,,JUS,Rocky Anderson,6
Killingly,Killingly 1,President,,JUS,Rocky Anderson,7
Killingly,Killingly 2-44,President,,JUS,Rocky Anderson,5
Killingly,Killingly 2-51,President,,JUS,Rocky Anderson,2
Killingly,Killingly 3,President,,JUS,Rocky Anderson,6
Killingly,Killingly 4-44,President,,JUS,Rocky Anderson,5
Killingly,Killingly 4-51,President,,JUS,Rocky Anderson,1
Killingly,Killingly 5,President,,JUS,Rocky Anderson,5
Killingworth,Killingworth,President,,JUS,Rocky Anderson,16
Lebanon,Lebanon1,President,,JUS,Rocky Anderson,12
Lebanon,Lebanon2,President,,JUS,Rocky Anderson,7
Ledyard,Ledyard1,President,,JUS,Rocky Anderson,30
Ledyard,Ledyard2,President,,JUS,Rocky Anderson,9
Ledyard,Ledyard3,President,,JUS,Rocky Anderson,7
Lisbon,Lisbon1,President,,JUS,Rocky Anderson,5
Lisbon,Lisbon 2,President,,JUS,Rocky Anderson,6
Litchfield,Litchfield 1,President,,JUS,Rocky Anderson,12
Litchfield,Litchfield 2,President,,JUS,Rocky Anderson,3
Litchfield,Litchfield 3,President,,JUS,Rocky Anderson,4
Litchfield,Litchfield 4,President,,JUS,Rocky Anderson,0
Lyme,Lyme,President,,JUS,Rocky Anderson,4
Madison,Madison 1,President,,JUS,Rocky Anderson,17
Madison,Madison 2,President,,JUS,Rocky Anderson,1
Manchester,Manchester 1,President,,JUS,Rocky Anderson,5
Manchester,Manchester 2,President,,JUS,Rocky Anderson,8
Manchester,Manchester 3,President,,JUS,Rocky Anderson,12
Manchester,Manchester 4,President,,JUS,Rocky Anderson,17
Manchester,Manchester 5,President,,JUS,Rocky Anderson,21
Manchester,Manchester 6,President,,JUS,Rocky Anderson,7
Manchester,Manchester 7,President,,JUS,Rocky Anderson,9
Manchester,Manchester 8,President,,JUS,Rocky Anderson,15
Mansfield,Mansfield 1,President,,JUS,Rocky Anderson,26
Mansfield,Mansfield 2,President,,JUS,Rocky Anderson,8
Mansfield,Mansfield 3,President,,JUS,Rocky Anderson,16
Mansfield,Mansfield 4,President,,JUS,Rocky Anderson,5
Marlborough,Marlborough,President,,JUS,Rocky Anderson,16
Meridien,Meriden 1,President,,JUS,Rocky Anderson,6
Meridien,Meriden 2,President,,JUS,Rocky Anderson,4
Meridien,Meriden 3,President,,JUS,Rocky Anderson,7
Meridien,Meriden 4,President,,JUS,Rocky Anderson,3
Meridien,Meriden 5,President,,JUS,Rocky Anderson,5
Meridien,Meriden 6,President,,JUS,Rocky Anderson,10
Meridien,Meriden 7,President,,JUS,Rocky Anderson,11
Meridien,Meriden 8,President,,JUS,Rocky Anderson,2
Meridien,Meriden 9,President,,JUS,Rocky Anderson,11
Meridien,Meriden 10,President,,JUS,Rocky Anderson,7
Meridien,Meriden 11,President,,JUS,Rocky Anderson,9
Meridien,Meriden 12,President,,JUS,Rocky Anderson,11
Meridien,Meriden 13,President,,JUS,Rocky Anderson,5
Middlebury,Middlebury1,President,,JUS,Rocky Anderson,5
Middlebury,Middlebury 2,President,,JUS,Rocky Anderson,4
Middlefield,Middlefield,President,,JUS,Rocky Anderson,14
Middletown,Middletown 1,President,,JUS,Rocky Anderson,11
Middletown,Middletown 2,President,,JUS,Rocky Anderson,1
Middletown,Middletown 3,President,,JUS,Rocky Anderson,1
Middletown,Middletown 4,President,,JUS,Rocky Anderson,4
Middletown,Middletown 5,President,,JUS,Rocky Anderson,7
Middletown,Middletown 6,President,,JUS,Rocky Anderson,4
Middletown,Middletown 7,President,,JUS,Rocky Anderson,1
Middletown,Middletown 8,President,,JUS,Rocky Anderson,3
Middletown,Middletown 9,President,,JUS,Rocky Anderson,4
Middletown,Middletown 10,President,,JUS,Rocky Anderson,4
Middletown,Middletown 11,President,,JUS,Rocky Anderson,6
Middletown,Middletown 12,President,,JUS,Rocky Anderson,13
Middletown,Middletown 13,President,,JUS,Rocky Anderson,6
Middletown,Middletown 14,President,,JUS,Rocky Anderson,9
Middletown,Absentee,President,,JUS,Rocky Anderson,4
Milford,Milford - Live Oaks,President,,JUS,Rocky Anderson,3
Milford,Milford - Orange Avenue,President,,JUS,Rocky Anderson,7
Milford,Milford - Kennedy 118,President,,JUS,Rocky Anderson,4
Milford,Milford - Kennedy 119,President,,JUS,Rocky Anderson,2
Milford,Milford - Meadowside,President,,JUS,Rocky Anderson,8
Milford,Milford - West Shore,President,,JUS,Rocky Anderson,18
Milford,Milford - Egan,President,,JUS,Rocky Anderson,7
Milford,Milford - Foran 117,President,,JUS,Rocky Anderson,14
Milford,Milford - Foran 119,President,,JUS,Rocky Anderson,7
Milford,Milford - Harborside 118,President,,JUS,Rocky Anderson,3
Milford,Milford - Harborside 119,President,,JUS,Rocky Anderson,18
Monroe,Monroe 1,President,,JUS,Rocky Anderson,10
Monroe,Monroe 2,President,,JUS,Rocky Anderson,5
Monroe,Monroe 3,President,,JUS,Rocky Anderson,5
Monroe,Monroe 4,President,,JUS,Rocky Anderson,12
Montville,Montville 1,President,,JUS,Rocky Anderson,9
Montville,Montville 2,President,,JUS,Rocky Anderson,9
Montville,Montville 3,President,,JUS,Rocky Anderson,1
Montville,Montville 4,President,,JUS,Rocky Anderson,14
Montville,Montville 5,President,,JUS,Rocky Anderson,3
Montville,Montville 6,President,,JUS,Rocky Anderson,2
Morris,Morris,President,,JUS,Rocky Anderson,7
Naugatuck,Naugatuck 1-1,President,,JUS,Rocky Anderson,3
Naugatuck,Naugatuck 1-2,President,,JUS,Rocky Anderson,10
Naugatuck,Naugatuck 1-3,President,,JUS,Rocky Anderson,4
Naugatuck,Naugatuck 2-1,President,,JUS,Rocky Anderson,12
Naugatuck,Naugatuck 2-2,President,,JUS,Rocky Anderson,2
Naugatuck,Naugatuck 2-3,President,,JUS,Rocky Anderson,10
Naugatuck,Naugatuck 3-1,President,,JUS,Rocky Anderson,5
Naugatuck,Naugatuck 3-2,President,,JUS,Rocky Anderson,11
Naugatuck,Naugatuck 3-3,President,,JUS,Rocky Anderson,0
New Britain,New Britain 1,President,,JUS,Rocky Anderson,6
New Britain,New Britain 2,President,,JUS,Rocky Anderson,7
New Britain,New Britain 3,President,,JUS,Rocky Anderson,2
New Britain,New Britain 4,President,,JUS,Rocky Anderson,0
New Britain,New Britain 5,President,,JUS,Rocky Anderson,1
New Britain,New Britain 5-1,President,,JUS,Rocky Anderson,0
New Britain,New Britain 5-2,President,,JUS,Rocky Anderson,0
New Britain,New Britain 6,President,,JUS,Rocky Anderson,5
New Britain,New Britain 7,President,,JUS,Rocky Anderson,4
New Britain,New Britain 8,President,,JUS,Rocky Anderson,6
New Britain,New Britain 9,President,,JUS,Rocky Anderson,4
New Britain,New Britain 10,President,,JUS,Rocky Anderson,3
New Britain,New Britain 11,President,,JUS,Rocky Anderson,3
New Britain,New Britain 12,President,,JUS,Rocky Anderson,13
New Britain,New Britain 13,President,,JUS,Rocky Anderson,3
New Britain,New Britain 14,President,,JUS,Rocky Anderson,8
New Britain,New Britain 15,President,,JUS,Rocky Anderson,2
New Canaan,New Canaan 1,President,,JUS,Rocky Anderson,7
New Canaan,New Canaan 2,President,,JUS,Rocky Anderson,8
New Canaan,New Canaan 3,President,,JUS,Rocky Anderson,2
New Fairfield,New Fairfield 108,President,,JUS,Rocky Anderson,26
New Fairfield,New Fairfield 138,President,,JUS,Rocky Anderson,3
New Hartford,New Hartford 1,President,,JUS,Rocky Anderson,3
New Hartford,New Hartford 2,President,,JUS,Rocky Anderson,16
New Haven,New Haven 1,President,,JUS,Rocky Anderson,3
New Haven,New Haven 2,President,,JUS,Rocky Anderson,6
New Haven,New Haven 3-1,President,,JUS,Rocky Anderson,0
New Haven,New Haven 3-2,President,,JUS,Rocky Anderson,0
New Haven,New Haven 4-1,President,,JUS,Rocky Anderson,1
New Haven,New Haven 4-2,President,,JUS,Rocky Anderson,2
New Haven,New Haven 5,President,,JUS,Rocky Anderson,3
New Haven,New Haven 6-2,President,,JUS,Rocky Anderson,0
New Haven,New Haven 6-3,President,,JUS,Rocky Anderson,0
New Haven,New Haven 7-2,President,,JUS,Rocky Anderson,5
New Haven,New Haven 8-1,President,,JUS,Rocky Anderson,1
New Haven,New Haven 8-2,President,,JUS,Rocky Anderson,8
New Haven,New Haven 9,President,,JUS,Rocky Anderson,7
New Haven,New Haven 10,President,,JUS,Rocky Anderson,9
New Haven,New Haven 11-1,President,,JUS,Rocky Anderson,1
New Haven,New Haven 11-2,President,,JUS,Rocky Anderson,2
New Haven,New Haven 11-3,President,,JUS,Rocky Anderson,0
New Haven,New Haven 12-1,President,,JUS,Rocky Anderson,1
New Haven,New Haven 12-2,President,,JUS,Rocky Anderson,4
New Haven,New Haven 13,President,,JUS,Rocky Anderson,6
New Haven,New Haven 14,President,,JUS,Rocky Anderson,3
New Haven,New Haven 15,President,,JUS,Rocky Anderson,1
New Haven,New Haven 16,President,,JUS,Rocky Anderson,2
New Haven,New Haven 17,President,,JUS,Rocky Anderson,6
New Haven,New Haven 18,President,,JUS,Rocky Anderson,6
New Haven,New Haven 19-1,President,,JUS,Rocky Anderson,1
New Haven,New Haven 19-2,President,,JUS,Rocky Anderson,0
New Haven,New Haven 20,President,,JUS,Rocky Anderson,1
New Haven,New Haven 21,President,,JUS,Rocky Anderson,0
New Haven,New Haven 22-1,President,,JUS,Rocky Anderson,2
New Haven,New Haven 22-2,President,,JUS,Rocky Anderson,2
New Haven,New Haven 23,President,,JUS,Rocky Anderson,2
New Haven,New Haven 24,President,,JUS,Rocky Anderson,1
New Haven,New Haven 25,President,,JUS,Rocky Anderson,13
New Haven,New Haven 26,President,,JUS,Rocky Anderson,8
New Haven,New Haven 27,President,,JUS,Rocky Anderson,3
New Haven,New Haven 28,President,,JUS,Rocky Anderson,2
New Haven,New Haven 29,President,,JUS,Rocky Anderson,3
New Haven,New Haven 30-1,President,,JUS,Rocky Anderson,0
New Haven,New Haven 30-2,President,,JUS,Rocky Anderson,2
New London,New London 1,President,,JUS,Rocky Anderson,15
New London,New London 2,President,,JUS,Rocky Anderson,20
New London,New London 3,President,,JUS,Rocky Anderson,7
New Milford,New Milford 1,President,,JUS,Rocky Anderson,10
New Milford,New Milford 2,President,,JUS,Rocky Anderson,9
New Milford,New Milford 3,President,,JUS,Rocky Anderson,8
New Milford,New Milford 4,President,,JUS,Rocky Anderson,3
New Milford,New Milford 5,President,,JUS,Rocky Anderson,13
New Milford,New Milford 6,President,,JUS,Rocky Anderson,8
New Milford,New Milford 7,President,,JUS,Rocky Anderson,9
Newington,Newington 1,President,,JUS,Rocky Anderson,8
Newington,Newington 2,President,,JUS,Rocky Anderson,12
Newington,Newington 3,President,,JUS,Rocky Anderson,7
Newington,Newington 4,President,,JUS,Rocky Anderson,1
Newington,Newington 5,President,,JUS,Rocky Anderson,10
Newington,Newington 6,President,,JUS,Rocky Anderson,10
Newington,Newington 7,President,,JUS,Rocky Anderson,5
Newington,Newington 8,President,,JUS,Rocky Anderson,4
Newtown,Newtown 1,President,,JUS,Rocky Anderson,14
Newtown,Newtown 1-5,President,,JUS,Rocky Anderson,0
Newtown,Newtown 2,President,,JUS,Rocky Anderson,13
Newtown,Newtown 3-1,President,,JUS,Rocky Anderson,9
Newtown,Newtown 3-2,President,,JUS,Rocky Anderson,3
Newtown,Newtown 3-5,President,,JUS,Rocky Anderson,2
Norfolk,Norfolk,President,,JUS,Rocky Anderson,4
North Branford,North Branford 1,President,,JUS,Rocky Anderson,8
North Branford,North Branford 2,President,,JUS,Rocky Anderson,13
NorthCanaan,NorthCanaan,President,,JUS,Rocky Anderson,9
North Haven,North Haven 1,President,,JUS,Rocky Anderson,5
North Haven,North Haven 2,President,,JUS,Rocky Anderson,4
North Haven,North Haven 3-11,President,,JUS,Rocky Anderson,6
North Haven,North Haven 3-34,President,,JUS,Rocky Anderson,4
North Haven,North Haven 4,President,,JUS,Rocky Anderson,0
North Haven,North Haven 5,President,,JUS,Rocky Anderson,14
NorthStonington,NorthStonington,President,,JUS,Rocky Anderson,20
Norwalk,Norwalk 137A,President,,JUS,Rocky Anderson,15
Norwalk,Norwalk 137B,President,,JUS,Rocky Anderson,4
Norwalk,Norwalk 137C,President,,JUS,Rocky Anderson,15
Norwalk,Norwalk 140A,President,,JUS,Rocky Anderson,5
Norwalk,Norwalk 140B,President,,JUS,Rocky Anderson,11
Norwalk,Norwalk 140C,President,,JUS,Rocky Anderson,3
Norwalk,Norwalk 141A,President,,JUS,Rocky Anderson,2
Norwalk,Norwalk 142A,President,,JUS,Rocky Anderson,11
Norwalk,Norwalk 142B,President,,JUS,Rocky Anderson,13
Norwalk,Norwalk 142C,President,,JUS,Rocky Anderson,12
Norwalk,Norwalk 143A,President,,JUS,Rocky Anderson,6
Norwalk,Norwalk 143B,President,,JUS,Rocky Anderson,8
Norwich,Norwich 1,President,,JUS,Rocky Anderson,10
Norwich,Norwich 2,President,,JUS,Rocky Anderson,21
Norwich,Norwich 3,President,,JUS,Rocky Anderson,2
Norwich,Norwich 4,President,,JUS,Rocky Anderson,19
Norwich,Norwich 5,President,,JUS,Rocky Anderson,18
OldLyme,OldLyme,President,,JUS,Rocky Anderson,9
Old Saybrook,Old Saybrook 1,President,,JUS,Rocky Anderson,3
Old Saybrook,Old Saybrook 2,President,,JUS,Rocky Anderson,14
Orange,Orange 1,President,,JUS,Rocky Anderson,13
Orange,Orange 2,President,,JUS,Rocky Anderson,4
Orange,Orange 3,President,,JUS,Rocky Anderson,5
Oxford,Oxford,President,,JUS,Rocky Anderson,30
Plainfield,Plainfield 1-44,President,,JUS,Rocky Anderson,5
Plainfield,Plainfield 1-45,President,,JUS,Rocky Anderson,7
Plainfield,Plainfield 2,President,,JUS,Rocky Anderson,7
Plainfield,Plainfield 3,President,,JUS,Rocky Anderson,12
Plainfield,Plainfield 4,President,,JUS,Rocky Anderson,5
Plainfield,Plainfield Absentee,President,,JUS,Rocky Anderson,0
Plainville,Plainville 1,President,,JUS,Rocky Anderson,16
Plainville,Plainville 2,President,,JUS,Rocky Anderson,5
Plainville,Plainville 3,President,,JUS,Rocky Anderson,6
Plainville,Plainville 4,President,,JUS,Rocky Anderson,9
Plymouth,Plymouth 1,President,,JUS,Rocky Anderson,13
Plymouth,Plymouth 2,President,,JUS,Rocky Anderson,13
Pomfret,Pomfret,President,,JUS,Rocky Anderson,11
Portland,Portland,President,,JUS,Rocky Anderson,24
Preston,Preston,President,,JUS,Rocky Anderson,14
Prospect,Prospect,President,,JUS,Rocky Anderson,26
Putnam,Putnam 1,President,,JUS,Rocky Anderson,11
Putnam,Putnam 2,President,,JUS,Rocky Anderson,7
Putnam,Absentee,President,,JUS,Rocky Anderson,0
Redding,Redding2,President,,JUS,Rocky Anderson,9
Redding,Redding 135,President,,JUS,Rocky Anderson,4
Ridgefield,Ridgefield 1,President,,JUS,Rocky Anderson,11
Ridgefield,Ridgefield 2,President,,JUS,Rocky Anderson,7
Ridgefield,Ridgefield 3,President,,JUS,Rocky Anderson,5
Ridgefield,Ridgefield 4,President,,JUS,Rocky Anderson,0
Ridgefield,Absentee,President,,JUS,Rocky Anderson,2
Rocky Hill,Rocky Hill 1,President,,JUS,Rocky Anderson,13
Rocky Hill,Rocky Hill 2,President,,JUS,Rocky Anderson,7
Rocky Hill,Rocky Hill 3,President,,JUS,Rocky Anderson,6
Roxbury,Roxbury,President,,JUS,Rocky Anderson,3
Salem,Salem,President,,JUS,Rocky Anderson,12
Salisbury,Salisbury,President,,JUS,Rocky Anderson,8
Scotland,Scotland,President,,JUS,Rocky Anderson,3
Seymour,Seymour 1,President,,JUS,Rocky Anderson,13
Seymour,Seymour 2,President,,JUS,Rocky Anderson,11
Seymour,Seymour 3,President,,JUS,Rocky Anderson,16
Sharon,Sharon,President,,JUS,Rocky Anderson,7
Shelton,Shelton 1,President,,JUS,Rocky Anderson,15
Shelton,Shelton 2,President,,JUS,Rocky Anderson,15
Shelton,Shelton 2-1,President,,JUS,Rocky Anderson,7
Shelton,Shelton 3,President,,JUS,Rocky Anderson,8
Shelton,Shelton 4,President,,JUS,Rocky Anderson,12
Sherman,Sherman,President,,JUS,Rocky Anderson,7
Simsbury,Simsbury 1,President,,JUS,Rocky Anderson,14
Simsbury,Simsbury 2,President,,JUS,Rocky Anderson,8
Simsbury,Simsbury 3,President,,JUS,Rocky Anderson,11
Simsbury,Simsbury 4,President,,JUS,Rocky Anderson,7
Somers,Somers,President,,JUS,Rocky Anderson,16
South Windsor,South Windsor 1,President,,JUS,Rocky Anderson,9
South Windsor,South Windsor 2,President,,JUS,Rocky Anderson,7
South Windsor,South Windsor 3,President,,JUS,Rocky Anderson,14
South Windsor,South Windsor 4,President,,JUS,Rocky Anderson,6
South Windsor,South Windsor 5,President,,JUS,Rocky Anderson,14
Southbury,Southbury 1,President,,JUS,Rocky Anderson,15
Southbury,Southbury 2,President,,JUS,Rocky Anderson,12
Southbury,Southbury 3,President,,JUS,Rocky Anderson,7
Southington,Southington 1,President,,JUS,Rocky Anderson,14
Southington,Southington 2,President,,JUS,Rocky Anderson,9
Southington,Southington 3,President,,JUS,Rocky Anderson,19
Southington,Southington 4,President,,JUS,Rocky Anderson,4
Southington,Southington 5,President,,JUS,Rocky Anderson,6
Southington,Southington 6,President,,JUS,Rocky Anderson,6
