county,town,office,district,party,candidate,votes
Litchfield,Morris,President,,Rep,John McCain,704
Litchfield,Morris,President,,Dem,Barack Obama,648
Litchfield,Morris,President,,Ind,Ralph Nader,34
Litchfield,Morris,President,,write-in,Chuck Baldwin,0
Litchfield,Morris,President,,write-in,Roger Calero,0
Litchfield,Morris,President,,write-in,Cynthia McKinney,0
Litchfield,Morris,President,,write-in,Stewart Moore,0
Litchfield,Morris,US House,5,Rep,David J. Cappiello,624
Litchfield,Morris,US House,5,Dem,Chris Murphy,591
Litchfield,Morris,US House,5,Ind,Thomas L. Winn,11
Litchfield,Morris,US House,5,Green,Harold H. Burbank II,12
Litchfield,Morris,US House,5,WF,Chris Murphy,78
Litchfield,Morris,US House,5,write-in,Walter Gengarelly,0
Litchfield,Morris,State Senate,30,Rep,Andrew Roraback,898
Litchfield,Morris,State Senate,30,Dem,Michael J. Renzullo,340
Litchfield,Morris,State Senate,30,WF,Michael J. Renzullo,29
Litchfield,Morris,State House,66,Rep,Craig A. Miner,782
Litchfield,Morris,State House,66,Dem,Nick Creed,428
Litchfield,Morris,State House,66,CC,Richard S. Schuley,27
Litchfield,Morris,State House,66,WF,Nick Creed,41
New Haven,Naugatuck,President,,Rep,John McCain,6148
New Haven,Naugatuck,President,,Dem,Barack Obama,7034
New Haven,Naugatuck,President,,Ind,Ralph Nader,157
New Haven,Naugatuck,President,,write-in,Chuck Baldwin,6
New Haven,Naugatuck,President,,write-in,Roger Calero,0
New Haven,Naugatuck,President,,write-in,Cynthia McKinney,0
New Haven,Naugatuck,President,,write-in,Stewart Moore,0
New Haven,Naugatuck,US House,3,Rep,Bo Itshaky,2833
New Haven,Naugatuck,US House,3,Dem,Rosa DeLauro,6576
New Haven,Naugatuck,US House,3,Green,Ralph Ferrucci,397
New Haven,Naugatuck,US House,3,WF,Rosa DeLauro,1140
New Haven,Naugatuck Part,State Senate,15,Ind,"Cicero B. Booker, Jr.",478
New Haven,Naugatuck Part,State Senate,15,Dem,Joan V. Hartley,3370
New Haven,Naugatuck Part,State Senate,15,WF,"Cicero B. Booker, Jr.",128
New Haven,Naugatuck Part,State Senate,17,Rep,Tamath K. Rossi,4107
New Haven,Naugatuck Part,State Senate,17,Dem,Joe Crisco,2938
New Haven,Naugatuck Part,State Senate,17,WF,Joe Crisco,430
New Haven,Naugatuck Part,State House,70,Rep,Kevin M. DelGobbo,6462
New Haven,Naugatuck Part,State House,70,Rep,Ronald E. Fischer,928
New Haven,Naugatuck Part,State House,131,Rep,David K. Labriola,2294
Hartford,New Britain,President,,Rep,John McCain,5442
Hartford,New Britain,President,,Dem,Barack Obama,16742
Hartford,New Britain,President,,Ind,Ralph Nader,272
Hartford,New Britain,President,,write-in,Chuck Baldwin,2
Hartford,New Britain,President,,write-in,Roger Calero,0
Hartford,New Britain,President,,write-in,Cynthia McKinney,1
Hartford,New Britain,President,,write-in,Stewart Moore,1
Hartford,New Britain,US House,5,Rep,David J. Cappiello,3941
Hartford,New Britain,US House,5,Dem,Chris Murphy,14831
Hartford,New Britain,US House,5,Ind,Thomas L. Winn,184
Hartford,New Britain,US House,5,Green,Harold H. Burbank II,178
Hartford,New Britain,US House,5,WF,Chris Murphy,1061
Hartford,New Britain,US House,5,write-in,Walter Gengarelly,0
Fairfield,New Canaan,President,,Rep,John McCain,5877
Fairfield,New Canaan,President,,Dem,Barack Obama,5187
Fairfield,New Canaan,President,,Ind,Ralph Nader,63
Fairfield,New Canaan,President,,write-in,Chuck Baldwin,0
Fairfield,New Canaan,President,,write-in,Roger Calero,0
Fairfield,New Canaan,President,,write-in,Cynthia McKinney,1
Fairfield,New Canaan,President,,write-in,Stewart Moore,0
Fairfield,New Canaan,US House,4,Rep,Christopher Shays,7305
Fairfield,New Canaan,US House,4,Dem,Jim Himes,3301
Fairfield,New Canaan,US House,4,Green,Richard Z. Duffee,74
Fairfield,New Canaan,US House,4,WF,Jim Himes,45
Fairfield,New Canaan,US House,4,Lbt,Michael Carrano,81
Fairfield,New Canaan,US House,4,write-in,Eugene Flanagan,0
Fairfield,New Fairfield,President,,Rep,John McCain,4064
Fairfield,New Fairfield,President,,Dem,Barack Obama,3377
Fairfield,New Fairfield,President,,Ind,Ralph Nader,79
Fairfield,New Fairfield,President,,write-in,Chuck Baldwin,2
Fairfield,New Fairfield,President,,write-in,Roger Calero,0
Fairfield,New Fairfield,President,,write-in,Cynthia McKinney,0
Fairfield,New Fairfield,President,,write-in,Stewart Moore,0
Fairfield,New Fairfield,US House,5,Rep,David J. Cappiello,4075
Fairfield,New Fairfield,US House,5,Dem,Chris Murphy,2729
Fairfield,New Fairfield,US House,5,Ind,Thomas L. Winn,49
Fairfield,New Fairfield,US House,5,Green,Harold H. Burbank II,44
Fairfield,New Fairfield,US House,5,WF,Chris Murphy,315
Fairfield,New Fairfield,US House,5,write-in,Walter Gengarelly,0
Litchfield,New Hartford,President,,Rep,John McCain,1948
Litchfield,New Hartford,President,,Dem,Barack Obama,2193
Litchfield,New Hartford,President,,Ind,Ralph Nader,86
Litchfield,New Hartford,President,,write-in,Chuck Baldwin,0
Litchfield,New Hartford,President,,write-in,Roger Calero,0
Litchfield,New Hartford,President,,write-in,Cynthia McKinney,0
Litchfield,New Hartford,President,,write-in,Stewart Moore,0
Litchfield,New Hartford,US House,1,Rep,Joe Visconti,1561
Litchfield,New Hartford,US House,1,Dem,John Larson,2047
Litchfield,New Hartford,US House,1,Green,Stephen Fournier,113
Litchfield,New Hartford,US House,1,WF,John Larson,177
Litchfield,New Hartford,US House,1,write-in,Matthew Coleman,0
New Haven,New Haven,President,,Rep,John McCain,5098
New Haven,New Haven,President,,Dem,Barack Obama,39112
New Haven,New Haven,President,,Ind,Ralph Nader,347
New Haven,New Haven,President,,write-in,Chuck Baldwin,0
New Haven,New Haven,President,,write-in,Roger Calero,0
New Haven,New Haven,President,,write-in,Cynthia McKinney,12
New Haven,New Haven,President,,write-in,Stewart Moore,0
New Haven,New Haven,US House,3,Rep,Bo Itshaky,2551
New Haven,New Haven,US House,3,Dem,Rosa DeLauro,33113
New Haven,New Haven,US House,3,Green,Ralph Ferrucci,1257
New Haven,New Haven,US House,3,WF,Rosa DeLauro,3192
New London,New London,President,,Rep,John McCain,1982
New London,New London,President,,Dem,Barack Obama,8358
New London,New London,President,,Ind,Ralph Nader,93
New London,New London,President,,write-in,Chuck Baldwin,0
New London,New London,President,,write-in,Roger Calero,0
New London,New London,President,,write-in,Cynthia McKinney,1
New London,New London,President,,write-in,Stewart Moore,0
New London,New London,US House,2,Rep,Sean Sullivan,1406
New London,New London,US House,2,Dem,Joe Courtney,5803
New London,New London,US House,2,Green,Scott Deshefy,294
New London,New London,US House,2,WF,Joe Courtney,827
New London,New London,US House,2,write-in,Todd Vachon,0
Litchfield,New Mil!ford,President,,Rep,John McCain,6255
Litchfield,New Mil!ford,President,,Dem,Barack Obama,7364
Litchfield,New Mil!ford,President,,Ind,Ralph Nader,141
Litchfield,New Mil!ford,President,,write-in,Chuck Baldwin,1
Litchfield,New Mil!ford,President,,write-in,Roger Calero,0
Litchfield,New Mil!ford,President,,write-in,Cynthia McKinney,2
Litchfield,New Mil!ford,President,,write-in,Stewart Moore,0
Litchfield,New Millford,US House,5,Rep,David J. Cappiello,5488
Litchfield,New Millford,US House,5,Dem,Chris Murphy,6380
Litchfield,New Millford,US House,5,Ind,Thomas L. Winn,105
Litchfield,New Millford,US House,5,Green,Harold H. Burbank II,92
Litchfield,New Millford,US House,5,WF,Chris Murphy,670
Litchfield,New Millford,US House,5,write-in,Walter Gengarelly,0
Hartford,New Britain,State Senate,6,Rep,Thomas A. Bozek,5059
Hartford,New Britain,State Senate,6,Dem,Donald J. DeFronzo,14123
Hartford,New Britain,State Senate,6,WF,Donald J. DeFronzo,985
Hartford,New Britain Part,State House,22,Rep,Scott Saunders,277
Hartford,New Britain Part,State House,22,Dem,"Elizabeth ""Betty"" Boukas",1010
Hartford,New Britain Part,State House,24,Rep,Alphonse Wright,1405
Hartford,New Britain Part,State House,24,Dem,Tim O'Brien,4592
Hartford,New Britain Part,State House,24,CC,Ellen Pappalardo,146
Hartford,New Britain Part,State House,24,WF,Tim O'Brien,362
Hartford,New Britain Part,State House,25,Rep,Barbara Krajewski,916
Hartford,New Britain Part,State House,25,Dem,John C. Geragosian,3890
Hartford,New Britain Part,State House,25,WF,John C. Geragosian,200
Hartford,New Britain Part,State House,26,Rep,Nicholas Paonessa,1254
Hartford,New Britain Part,State House,26,Dem,Peter A. Tercyak,4918
Hartford,New Britain Part,State House,26,WF,Peter A. Tercyak,365
Fairfield,New Canaan Part,State Senate,26,Rep,Toni Boucher,3102
Fairfield,New Canaan Part,State Senate,26,Dem,John Hartwell,1592
Fairfield,New Canaan Part,State Senate,26,WF,John Hartwell,21
Fairfield,New Canaan Part,State Senate,36,Rep,L. Scott Frantz,3746
Fairfield,New Canaan Part,State Senate,36,Dem,Mark Diamond,1631
Fairfield,New Canaan Part,State Senate,36,Green,Zachary A. Chaves,123
Fairfield,New Canaan Part,State House,125,Rep,John W. Hetherington,7228
Fairfield,New Canaan Part,State House,147,Dem,William M. Tong,669
Fairfield,New Canaan Part,State House,147,write-in,Brent Yarnell,1
Fairfield,New Fairfield,State Senate,24,Rep,Michael A. McLachlan,4055
Fairfield,New Fairfield,State Senate,24,Dem,Duane E. Perkins,2427
Fairfield,New Fairfield,State Senate,24,Ind,Michael A. McLachlan,264
Fairfield,New Fairfield,State Senate,24,WF,Duane E. Perkins,184
Fairfield,New Fairfield,State Senate,24,PC,Manuel A. Bataguas,33
Fairfield,New Fairfield Part,State House,108,Rep,Mary Ann Carson,4828
Fairfield,New Fairfield Part,State House,138,Rep,Janice R. Giegler,584
Fairfield,New Fairfield Part,State House,138,Dem,William R. Melillo,457
Fairfield,New Fairfield Part,State House,138,Ind,Janice R. Giegler,46
Litchfield,New Hartford,State Senate,8,Rep,Kevin D. Witkos,2009
Litchfield,New Hartford,State Senate,8,Dem,Arthur H. House,1761
Litchfield,New Hartford,State Senate,8,WF,Arthur H. House,142
Litchfield,New Hartford,State House,62,Rep,Richard F. Ferrari,1876
Litchfield,New Hartford,State House,62,Dem,Annie Hornish,1842
Litchfield,New Hartford,State House,62,WF,Annie Hornish,186
New Haven,New Haven Part,State Senate,10,Rep,Melissa Papantones,1515
New Haven,New Haven Part,State Senate,11,Dem,Martin M. Looney,15009
New Haven,New Haven Part,State Senate,10,Dem,Toni N. Harp,19418
New Haven,New Haven Part,State Senate,11,WF,Martin M. Looney,1253
New Haven,New Haven Part,State House,92,Rep,Paul Ortiz,726
New Haven,New Haven Part,State House,92,Dem,Patricia A. Dillon,7061
New Haven,New Haven Part,State House,92,WF,Patricia A. Dillon,439
New Haven,New Haven Part,State House,93,Dem,Toni Edmonds-Walker,5321
New Haven,New Haven Part,State House,94,Dem,Gary A. Winfield,5828
New Haven,New Haven Part,State House,94,PC,Willie D. Greene,940
New Haven,New Haven Part,State House,95,Dem,Juan Candelaria,5125
New Haven,New Haven Part,State House,96,Dem,Cameron Staples,4495
New Haven,New Haven Part,State House,97,Dem,Robert Megna,5725
New London,New London,State Senate,20,Rep,Thomas C. Simones,1661
New London,New London,State Senate,20,Dem,Andrea L. Stillman,6166
New London,New London,State Senate,20,Lbt,Marc L. Guttman,217
New London,New London Part,State House,39,Rep,Jason L. Catala,1109
New London,New London Part,State House,39,Dem,Ernest Hewett,3948
New London,New London Part,State House,39,Green,Kenric M. Hanson,529
New London,New London Part,State House,39,WF,Ernest Hewett,594
New London,New London Part,State House,40,Dem,Edward E. Moukawsher,1357
Litchfield,New Millford,State Senate,30,Rep,Andrew Roraback,7175
Litchfield,New Millford,State Senate,30,Dem,Michael J. Renzullo,4560
Litchfield,New Millford,State Senate,30,WF,Michael J. Renzullo,409
Litchfield,New Millford Part,State House,67,Rep,Clark J. Chapin,7433
Litchfield,New Millford Part,State House,108,Rep,Mary Ann Carson,1407
Hartford,Newington,President,,Rep,John McCain,5726
Hartford,Newington,President,,Dem,Barack Obama,9875
Hartford,Newington,President,,Ind,Ralph Nader,224
Hartford,Newington,President,,write-in,Chuck Baldwin,6
Hartford,Newington,President,,write-in,Roger Calero,0
Hartford,Newington,President,,write-in,Cynthia McKinney,0
Hartford,Newington,President,,write-in,Stewart Moore,0
Hartford,Newington,US House,1,Rep,Joe Visconti,3796
Hartford,Newington,US House,1,Dem,John Larson,9133
Hartford,Newington,US House,1,Green,Stephen Fournier,293
Hartford,Newington,US House,1,WF,John Larson,1246
Hartford,Newington,US House,1,write-in,Matthew Coleman,0
Hartford,Newington,State Senate,9,Rep,Ralph Capenera,6122
Hartford,Newington,State Senate,9,Dem,Paul R. Doyle,8459
Hartford,Newington Part,State House,24,Rep,Alphonse Wright,367
Hartford,Newington Part,State House,24,Dem,Tim O'Brien,917
Hartford,Newington Part,State House,24,CC,Ellen Pappalardo,40
Hartford,Newington Part,State House,24,WF,Tim O'Brien,80
Hartford,Newington Part,State House,27,Rep,Mark Pappa,3520
Hartford,Newington Part,State House,27,Dem,Sandy Nafis,7088
Hartford,Newington Part,State House,27,WF,Sandy Nafis,1189
Hartford,Newington Part,State House,29,Dem,"Antonio ""Tony"" Guerrera",919
Hartford,Newington Part,State House,29,WF,"Antonio ""Tony"" Guerrera",140
Hartford,Newington Part,State House,29,CFL,Tomoyo Wakamatsu,80
Fairfield,Newtown,President,,Rep,John McCain,7270
Fairfield,Newtown,President,,Dem,Barack Obama,7764
Fairfield,Newtown,President,,Ind,Ralph Nader,137
Fairfield,Newtown,President,,write-in,Chuck Baldwin,10
Fairfield,Newtown,President,,write-in,Roger Calero,0
Fairfield,Newtown,President,,write-in,Cynthia McKinney,1
Fairfield,Newtown,President,,write-in,Stewart Moore,0
Fairfield,Newtown,US House,5,Rep,David J. Cappiello,6499
Fairfield,Newtown,US House,5,Dem,Chris Murphy,7089
Fairfield,Newtown,US House,5,Ind,Thomas L. Winn,136
Fairfield,Newtown,US House,5,Green,Harold H. Burbank II,103
Fairfield,Newtown,US House,5,WF,Chris Murphy,633
Fairfield,Newtown,US House,5,write-in,Walter Gengarelly,2
Fairfield,Newtown,State Senate,28,Rep,John McKinney,8568
Fairfield,Newtown,State Senate,28,Dem,Martin A. Goldberg,5058
Fairfield,Newtown,State Senate,28,WF,Martin A. Goldberg,330
Fairfield,Newtown Part,State House,106,Rep,William F. L. Rodgers,5200
Fairfield,Newtown Part,State House,106,Dem,Christopher Brennan Lyddy,7054
Fairfield,Newtown Part,State House,106,Ind,William F. L. Rodgers,307
Fairfield,Newtown Part,State House,112,Rep,Debralee Hovey,878
Fairfield,Newtown Part,State House,112,Dem,Michele C. Mount,777
Litchfield,Norfolk,President,,Rep,John McCain,188
Litchfield,Norfolk,President,,Dem,Barack Obama,640
Litchfield,Norfolk,President,,Ind,Ralph Nader,20
Litchfield,Norfolk,President,,write-in,Chuck Baldwin,1
Litchfield,Norfolk,President,,write-in,Roger Calero,0
Litchfield,Norfolk,President,,write-in,Cynthia McKinney,0
Litchfield,Norfolk,President,,write-in,Stewart Moore,0
Litchfield,Norfolk,US House,5,Rep,David J. Cappiello,317
Litchfield,Norfolk,US House,5,Dem,Chris Murphy,576
Litchfield,Norfolk,US House,5,Ind,Thomas L. Winn,16
Litchfield,Norfolk,US House,5,Green,Harold H. Burbank II,8
Litchfield,Norfolk,US House,5,WF,Chris Murphy,33
Litchfield,Norfolk,US House,5,write-in,Walter Gengarelly,0
Litchfield,Norfolk,State Senate,8,Rep,Kevin D. Witkos,588
Litchfield,Norfolk,State Senate,8,Dem,Arthur H. House,522
Litchfield,Norfolk,State Senate,8,WF,Arthur H. House,20
Litchfield,Norfolk,State House,63,Rep,John B. Rigby,353
Litchfield,Norfolk,State House,63,write-in,William O. Riiska,438
New Haven,North Branford,President,,Rep,John McCain,3504
New Haven,North Branford,President,,Dem,Barack Obama,3779
New Haven,North Branford,President,,Ind,Ralph Nader,100
New Haven,North Branford,President,,write-in,Chuck Baldwin,3
New Haven,North Branford,President,,write-in,Roger Calero,0
New Haven,North Branford,President,,write-in,Cynthia McKinney,0
New Haven,North Branford,President,,write-in,Stewart Moore,0
New Haven,North Branford,US House,3,Rep,Bo Itshaky,1768
New Haven,North Branford,US House,3,Dem,Rosa DeLauro,4450
New Haven,North Branford,US House,3,Green,Ralph Ferrucci,195
New Haven,North Branford,US House,3,WF,Rosa DeLauro,636
Litchfield,North Canaan,President,,Rep,John McCain,611
Litchfield,North Canaan,President,,Dem,Barack Obama,910
Litchfield,North Canaan,President,,Ind,Ralph Nader,20
Litchfield,North Canaan,President,,write-in,Chuck Baldwin,0
Litchfield,North Canaan,President,,write-in,Roger Calero,0
Litchfield,North Canaan,President,,write-in,Cynthia McKinney,0
Litchfield,North Canaan,President,,write-in,Stewart Moore,0
Litchfield,North Canaan,US House,5,Rep,David J. Cappiello,567
Litchfield,North Canaan,US House,5,Dem,Chris Murphy,831
Litchfield,North Canaan,US House,5,Ind,Thomas L. Winn,16
Litchfield,North Canaan,US House,5,Green,Harold H. Burbank II,21
Litchfield,North Canaan,US House,5,WF,Chris Murphy,130
Litchfield,North Canaan,US House,5,write-in,Walter Gengarelly,0
New Haven,North Haven,President,,Rep,John McCain,6298
New Haven,North Haven,President,,Dem,Barack Obama,6982
New Haven,North Haven,President,,Ind,Ralph Nader,142
New Haven,North Haven,President,,write-in,Chuck Baldwin,5
New Haven,North Haven,President,,write-in,Roger Calero,1
New Haven,North Haven,President,,write-in,Cynthia McKinney,2
New Haven,North Haven,President,,write-in,Stewart Moore,0
New Haven,North Haven,US House,3,Rep,Bo Itshaky,2945
New Haven,North Haven,US House,3,Dem,Rosa DeLauro,8268
New Haven,North Haven,US House,3,Green,Ralph Ferrucci,393
New Haven,North Haven,US House,3,WF,Rosa DeLauro,1067
New London,North Stonington,President,,Rep,John McCain,1396
New London,North Stonington,President,,Dem,Barack Obama,1553
New London,North Stonington,President,,Ind,Ralph Nader,37
New London,North Stonington,President,,write-in,Chuck Baldwin,5
New London,North Stonington,President,,write-in,Roger Calero,0
New London,North Stonington,President,,write-in,Cynthia McKinney,1
New London,North Stonington,President,,write-in,Stewart Moore,0
New London,North Stonington,US House,2,Rep,Sean Sullivan,986
New London,North Stonington,US House,2,Dem,Joe Courtney,1632
New London,North Stonington,US House,2,Green,Scott Deshefy,57
New London,North Stonington,US House,2,WF,Joe Courtney,141
New London,North Stonington,US House,2,write-in,Todd Vachon,0
New Haven,North Branford,State Senate,12,Rep,Ryan Suerth,2739
New Haven,North Branford,State Senate,12,Dem,Edward Meyer,4075
New Haven,North Branford,State House,86,Rep,Vincent J. Candelora,5016
New Haven,North Canaan,State Senate,30,Rep,Andrew Roraback,1206
New Haven,North Canaan,State Senate,30,Dem,Michael J. Renzullo,435
New Haven,North Canaan,State Senate,30,WF,Michael J. Renzullo,41
New Haven,North Canaan,State House,63,Rep,John B. Rigby,946
New Haven,North Canaan,State House,63,write-in,William O. Riiska,225
New Haven,North Haven,State Senate,34,Rep,Leonard A. Fasano,7501
New Haven,North Haven,State Senate,34,WF,Leonard A. Fasano,1842
New Haven,North Haven,State House,87,Rep,Veronica H. Kivela,4836
New Haven,North Haven,State House,87,Dem,Steve Fontana,7011
New Haven,North Haven,State House,87,WF,Steve Fontana,887
New London,North Stonington,State Senate,18,Rep,Anne P. Hatfield,1002
New London,North Stonington,State Senate,18,Dem,Andrew M. Maynard,1675
New London,North Stonington,State House,43,Rep,Brian Kluberdanz,1108
New London,North Stonington,State House,43,Dem,Diana S. Urban,1695
Fairfield,Norwalk,President,,Rep,John McCain,12651
Fairfield,Norwalk,President,,Dem,Barack Obama,24489
Fairfield,Norwalk,President,,Ind,Ralph Nader,244
Fairfield,Norwalk,President,,write-in,Chuck Baldwin,0
Fairfield,Norwalk,President,,write-in,Roger Calero,0
Fairfield,Norwalk,President,,write-in,Cynthia McKinney,0
Fairfield,Norwalk,President,,write-in,Stewart Moore,0
Fairfield,Norwalk,US House,4,Rep,Christopher Shays,14243
Fairfield,Norwalk,US House,4,Dem,Jim Himes,19037
Fairfield,Norwalk,US House,4,Green,Richard Z. Duffee,171
Fairfield,Norwalk,US House,4,WF,Jim Himes,1963
Fairfield,Norwalk,US House,4,Lbt,Michael Carrano,246
Fairfield,Norwalk,US House,4,write-in,Eugene Flanagan,0
Fairfield,Norwalk,State Senate,25,Rep,Steve Papadakos,8952
Fairfield,Norwalk,State Senate,25,Dem,Bob Duff,23675
Fairfield,Norwalk,State Senate,25,WF,Bob Duff,1855
Fairfield,Norwalk Part,State House,137,Rep,Ellen Gamer Wink,2583
Fairfield,Norwalk Part,State House,137,Dem,Chris Perone,6082
Fairfield,Norwalk Part,State House,137,WF,Chris Perone,437
Fairfield,Norwalk Part,State House,140,Dem,Bruce V. Morris,5147
Fairfield,Norwalk Part,State House,140,WF,Bruce V. Morris,493
Fairfield,Norwalk Part,State House,141,Rep,Terrie E. Wood,1440
Fairfield,Norwalk Part,State House,142,Rep,Lawrence F. Cafero,6738
Fairfield,Norwalk Part,State House,142,WF,A. Brian Petronella,1694
Fairfield,Norwalk Part,State House,143,Dem,Peggy Reeves,2691
Fairfield,Norwalk Part,State House,143,Rep,Susan A. Bruschi,1925
New London,Norwich,President,,Rep,John McCain,4505
New London,Norwich,President,,Dem,Barack Obama,8896
New London,Norwich,President,,Ind,Ralph Nader,190
New London,Norwich,President,,write-in,Chuck Baldwin,0
New London,Norwich,President,,write-in,Roger Calero,0
New London,Norwich,President,,write-in,Cynthia McKinney,0
New London,Norwich,President,,write-in,Stewart Moore,0
New London,Norwich,US House,2,Rep,Sean Sullivan,2926
New London,Norwich,US House,2,Dem,Joe Courtney,8800
New London,Norwich,US House,2,Green,Scott Deshefy,342
New London,Norwich,US House,2,WF,Joe Courtney,224
New London,Norwich,US House,2,write-in,Todd Vachon,0
New London,Norwich,State Senate,19,Dem,Edith G. Prague,9943
New London,Norwich,State Senate,19,WF,Edith G. Prague,535
New London,Norwich Part,State House,46,Dem,Melissa Olson,6292
New London,Norwich Part,State House,47,Rep,Christopher D. Coutu,2694
New London,Norwich Part,State House,47,Dem,Jack Malone,2508
New London,Old Lyme,President,,Rep,John McCain,1906
New London,Old Lyme,President,,Dem,Barack Obama,2886
New London,Old Lyme,President,,Ind,Ralph Nader,4
New London,Old Lyme,President,,write-in,Chuck Baldwin,0
New London,Old Lyme,President,,write-in,Roger Calero,0
New London,Old Lyme,President,,write-in,Cynthia McKinney,0
New London,Old Lyme,President,,write-in,Stewart Moore,0
New London,Old Lyme,US House,2,Rep,Sean Sullivan,1544
New London,Old Lyme,US House,2,Dem,Joe Courtney,2962
New London,Old Lyme,US House,2,Green,Scott Deshefy,73
New London,Old Lyme,US House,2,WF,Joe Courtney,0
New London,Old Lyme,US House,2,write-in,Todd Vachon,0
Middlesex,Old Saybrook,President,,Rep,John McCain,2715
Middlesex,Old Saybrook,President,,Dem,Barack Obama,3462
Middlesex,Old Saybrook,President,,Ind,Ralph Nader,65
Middlesex,Old Saybrook,President,,write-in,Chuck Baldwin,1
Middlesex,Old Saybrook,President,,write-in,Roger Calero,0
Middlesex,Old Saybrook,President,,write-in,Cynthia McKinney,0
Middlesex,Old Saybrook,President,,write-in,Stewart Moore,0
Middlesex,Old Saybrook,US House,2,Rep,Sean Sullivan,2277
Middlesex,Old Saybrook,US House,2,Dem,Joe Courtney,3355
Middlesex,Old Saybrook,US House,2,Green,Scott Deshefy,66
Middlesex,Old Saybrook,US House,2,WF,Joe Courtney,279
Middlesex,Old Saybrook,US House,2,write-in,Todd Vachon,0
New London,Old Lyme,State Senate,20,Rep,Thomas C. Simones,1613
New London,Old Lyme,State Senate,20,Dem,Andrea L. Stillman,2767
New London,Old Lyme,State Senate,20,Lbt,Marc L. Guttman,0
New London,Old Lyme,State House,23,Rep,Marilyn Giuliano,2644
New London,Old Lyme,State House,23,Dem,Eileen D. Baker,1915
New London,Old Lyme,State House,23,WF,Eileen D. Baker,0
Middlesex,Old Saybrook,State House,23,Rep,Marilyn Giuliano,3251
Middlesex,Old Saybrook,State House,23,Dem,Eileen D. Baker,2434
Middlesex,Old Saybrook,State House,23,WF,Eileen D. Baker,237
Middlesex,Old Saybrook Part,State Senate,20,Rep,Thomas C. Simones,1539
Middlesex,Old Saybrook Part,State Senate,20,Dem,Andrea L. Stillman,3536
Middlesex,Old Saybrook Part,State Senate,20,Lbt,Marc L. Guttman,53
Middlesex,Old Saybrook Part,State Senate,33,Rep,Vincent A. Pacileo III,799
Middlesex,Old Saybrook Part,State Senate,33,Dem,Eileen M. Daily,1244
Middlesex,Old Saybrook Part,State Senate,33,Green,Colin D. Bennett,51
New Haven,Orange,President,,Rep,John McCain,4205
New Haven,Orange,President,,Dem,Barack Obama,4074
New Haven,Orange,President,,Ind,Ralph Nader,97
New Haven,Orange,President,,write-in,Chuck Baldwin,0
New Haven,Orange,President,,write-in,Roger Calero,1
New Haven,Orange,President,,write-in,Cynthia McKinney,0
New Haven,Orange,President,,write-in,Stewart Moore,0
New Haven,Orange,US House,3,Rep,Bo Itshaky,2349
New Haven,Orange,US House,3,Dem,Rosa DeLauro,5242
New Haven,Orange,US House,3,Green,Ralph Ferrucci,168
New Haven,Orange,US House,3,WF,Rosa DeLauro,205
New Haven,Orange,State Senate,14,Rep,Vincent Marino,3787
New Haven,Orange,State Senate,14,Dem,Gayle Slossberg,4198
New Haven,Orange Part,State House,114,Rep,Themis Klarides,2534
New Haven,Orange Part,State House,114,Dem,Marc J. Garofalo,1662
New Haven,Orange Part,State House,117,Rep,Stephanie A. Williams,1479
New Haven,Orange Part,State House,117,D,Paul Davis,2208
New Haven,Oxford,President,,Rep,John McCain,3826
New Haven,Oxford,President,,Dem,Barack Obama,2957
New Haven,Oxford,President,,Ind,Ralph Nader,87
New Haven,Oxford,President,,write-in,Chuck Baldwin,2
New Haven,Oxford,President,,write-in,Roger Calero,0
New Haven,Oxford,President,,write-in,Cynthia McKinney,1
New Haven,Oxford,President,,write-in,Stewart Moore,0
New Haven,Oxford,US House,4,Rep,Christopher Shays,3336
New Haven,Oxford,US House,4,Dem,Jim Himes,2653
New Haven,Oxford,US House,4,Green,Richard Z. Duffee,43
New Haven,Oxford,US House,4,WF,Jim Himes,302
New Haven,Oxford,US House,4,Lbt,Michael Carrano,71
New Haven,Oxford,US House,4,write-in,Eugene Flanagan,0
New Haven,Oxford,State Senate,32,Rep,Robert J. Kane,3487
New Haven,Oxford,State Senate,32,Dem,John McCarthy,2416
New Haven,Oxford,State Senate,32,WF,John McCarthy,222
New Haven,Oxford,State House,131,Rep,David K. Labriola,4558
Windham,Plainfield,President,,Rep,John McCain,2743
Windham,Plainfield,President,,Dem,Barack Obama,3372
Windham,Plainfield,President,,Ind,Ralph Nader,104
Windham,Plainfield,President,,write-in,Chuck Baldwin,3
Windham,Plainfield,President,,write-in,Roger Calero,0
Windham,Plainfield,President,,write-in,Cynthia McKinney,0
Windham,Plainfield,President,,write-in,Stewart Moore,0
Windham,Plainfield,US House,2,Rep,Sean Sullivan,1746
Windham,Plainfield,US House,2,Dem,Joe Courtney,3952
Windham,Plainfield,US House,2,Green,Scott Deshefy,107
Windham,Plainfield,US House,2,WF,Joe Courtney,0
Windham,Plainfield,US House,2,write-in,Todd Vachon,0
Windham,Plainfield,State Senate,18,Rep,Anne P. Hatfield,2028
Windham,Plainfield,State Senate,18,Dem,Andrew M. Maynard,3494
Windham,Plainfield Part,State House,44,Rep,Angeline Kwasny,1210
Windham,Plainfield Part,State House,44,Dem,Mae Flexer,2399
Windham,Plainfield Part,State House,45,Rep,Ed Berdick,489
Windham,Plainfield Part,State House,45,Dem,Steven Mikutel,1544
Windham,Plainfield Part,State House,45,WF,Steven Mikutel,0
