county,town,office,district,party,candidate,votes
Litchfield,New Milford,US Senate,,CFL,Joe Lieberman,4756
Litchfield,New Milford,US House 5,,Rep,Nancy Johnson,4169
Litchfield,New Milford,US House 5,,Dem,Chris Murphy,4541
Litchfield,New Milford,US House 5,,WF,Chris Murphy,193
Litchfield,New Milford,State Senate,30,Rep,Andrew Roraback,5043
Litchfield,New Milford,State Senate,30,Dem,Matthew F. Brennan,2975
Litchfield,New Milford,State Senate,30,WF,Matthew F. Brennan,142
Litchfield,"New Milford, part of",State House,67,Rep,Clark J. Chapin,4911
Litchfield,"New Milford, part of",State House,108,Rep,Mary Ann Carson,835
Hartford,Newington,Governor,,Rep,Jodi Rell,6801
Hartford,Newington,Governor,,Dem,John DeStefano,4849
Hartford,Newington,Governor,,CC,Joseph Zdonczyk,61
Hartford,Newington,Governor,,Green,Clifford Thornton,72
Hartford,Newington,Secretary of State,,Rep,Richard Abbate,1985
Hartford,Newington,Secretary of State,,Dem,Susan Bysiewicz,9118
Hartford,Newington,Secretary of State,,Lbt,Ken Mosher,68
Hartford,Newington,Secretary of State,,CC,Jean Marie Burness,60
Hartford,Newington,Secretary of State,,Green,Michael Derosa,164
Hartford,Newington,Treasurer,,Rep,Linda Roberts,2470
Hartford,Newington,Treasurer,,Dem,Denise Nappier,8542
Hartford,Newington,Treasurer,,Lbt,Steven Edelman,123
Hartford,Newington,Treasurer,,CC,Mimi Knibbs,63
Hartford,Newington,Treasurer,,Green,David Bue,106
Hartford,Newington,Attorney General,,Rep,Robert Farr,2098
Hartford,Newington,US Senate,,Rep,Alan Schlesinger,1128
Hartford,Newington,Attorney General,,Dem,Richard Blumenthal,9032
Hartford,Newington,US Senate,,Dem,Ned Lamont,4961
Hartford,Newington,Attorney General,,Green,Nancy Burton,175
Hartford,Newington,US Senate,,CC,Timothy Knibbs,56
Hartford,Newington,US Senate,,Green,Ralph Ferrucci,71
Hartford,Newington,US Senate,,CFL,Joe Lieberman,5596
Hartford,Newington,US House 1,,Rep,Scott MacLean,2572
Hartford,Newington,US House 1,,Dem,John Larson,8579
Hartford,Newington,State Senate,9,Rep,Ralph Capenera,4551
Hartford,Newington,State Senate,9,Dem,Paul R. Doyle,6739
Hartford,Newington,State Senate,9,WF,Thomas N. Ledoux,225
Hartford,"Newington, part of",State House,24,Rep,Alphonse Wright,245
Hartford,"Newington, part of",State House,24,Dem,Tim O'Brien,737
Hartford,"Newington, part of",State House,24,CC,Stanley J. Wosczyna,41
Hartford,"Newington, part of",State House,27,Dem,Sandy Nafis,7689
Hartford,"Newington, part of",State House,27,WF,Sandy Nafis,532
Hartford,"Newington, part of",State House,29,Dem,"Antonio ""Tony"" Guerrera",856
Hartford,"Newington, part of",State House,29,WF,Brandi Marie Vigue,83
Fairfield,Newtown,Governor,,Rep,Jodi Rell,8133
Fairfield,Newtown,Governor,,Dem,John DeStefano,2382
Fairfield,Newtown,Governor,,CC,Joseph Zdonczyk,43
Fairfield,Newtown,Governor,,Green,Clifford Thornton,68
Fairfield,Newtown,Secretary of State,,Rep,Richard Abbate,3742
Fairfield,Newtown,Secretary of State,,Dem,Susan Bysiewicz,5833
Fairfield,Newtown,Secretary of State,,Lbt,Ken Mosher,137
Fairfield,Newtown,Secretary of State,,CC,Jean Marie Burness,105
Fairfield,Newtown,Secretary of State,,Green,Michael Derosa,172
Fairfield,Newtown,Treasurer,,Rep,Linda Roberts,4258
Fairfield,Newtown,Treasurer,,Dem,Denise Nappier,5107
Fairfield,Newtown,Treasurer,,Lbt,Steven Edelman,160
Fairfield,Newtown,Treasurer,,CC,Mimi Knibbs,113
Fairfield,Newtown,Treasurer,,Green,David Bue,150
Fairfield,Newtown,Attorney General,,Rep,Robert Farr,3026
Fairfield,Newtown,US Senate,,Rep,Alan Schlesinger,946
Fairfield,Newtown,Attorney General,,Dem,Richard Blumenthal,7104
Fairfield,Newtown,US Senate,,Dem,Ned Lamont,3531
Fairfield,Newtown,Attorney General,,Green,Nancy Burton,162
Fairfield,Newtown,US Senate,,CC,Timothy Knibbs,49
Fairfield,Newtown,US Senate,,Green,Ralph Ferrucci,45
Fairfield,Newtown,US Senate,,CFL,Joe Lieberman,6083
Fairfield,Newtown,US House 5,,Rep,Nancy Johnson,5029
Fairfield,Newtown,US House 5,,Dem,Chris Murphy,5140
Fairfield,Newtown,US House 5,,WF,Chris Murphy,239
Fairfield,Newtown,State Senate,28,Rep,John P. McKinney,7008
Fairfield,"Newtown, part of",State House,106,Rep,Julia B. Wasserman,5831
Fairfield,"Newtown, part of",State House,106,WF,Stacey W. Zimmerman,974
Fairfield,"Newtown, part of",State House,106,Ind,Julia B. Wasserman,921
Fairfield,"Newtown, part of",State House,112,Rep,Debralee Hovey,815
Litchfield,Norfolk,Governor,,Rep,Jodi Rell,477
Litchfield,Norfolk,Governor,,Dem,John DeStefano,295
Litchfield,Norfolk,Governor,,CC,Joseph Zdonczyk,8
Litchfield,Norfolk,Governor,,Green,Clifford Thornton,8
Litchfield,Norfolk,Secretary of State,,Rep,Richard Abbate,171
Litchfield,Norfolk,Secretary of State,,Dem,Susan Bysiewicz,555
Litchfield,Norfolk,Secretary of State,,Lbt,Ken Mosher,7
Litchfield,Norfolk,Secretary of State,,CC,Jean Marie Burness,7
Litchfield,Norfolk,Secretary of State,,Green,Michael Derosa,12
Litchfield,Norfolk,Treasurer,,Rep,Linda Roberts,204
Litchfield,Norfolk,Treasurer,,Dem,Denise Nappier,499
Litchfield,Norfolk,Treasurer,,Lbt,Steven Edelman,13
Litchfield,Norfolk,Treasurer,,CC,Mimi Knibbs,10
Litchfield,Norfolk,Treasurer,,Green,David Bue,9
Litchfield,Norfolk,Attorney General,,Rep,Robert Farr,171
Litchfield,Norfolk,US Senate,,Rep,Alan Schlesinger,54
Litchfield,Norfolk,Attorney General,,Dem,Richard Blumenthal,580
Litchfield,Norfolk,US Senate,,Dem,Ned Lamont,403
Litchfield,Norfolk,Attorney General,,Green,Nancy Burton,12
Litchfield,Norfolk,US Senate,,CC,Timothy Knibbs,2
Litchfield,Norfolk,US Senate,,Green,Ralph Ferrucci,5
Litchfield,Norfolk,US Senate,,CFL,Joe Lieberman,334
Litchfield,Norfolk,US House 5,,Rep,Nancy Johnson,304
Litchfield,Norfolk,US House 5,,Dem,Chris Murphy,472
Litchfield,Norfolk,US House 5,,WF,Chris Murphy,16
Litchfield,Norfolk,State Senate,8,Rep,Thomas J. Herlihy,275
Litchfield,Norfolk,State Senate,8,Dem,Steve Berry,453
Litchfield,Norfolk,State Senate,8,WF,Steve Berry,18
Litchfield,Norfolk,State House,63,Rep,Juliana H. Simone,165
Litchfield,Norfolk,State House,63,D,George M. Wilber,591
Litchfield,Norfolk,State House,63,WF,George M. Wilber,15
New Haven,North Branford,Governor,,Rep,Jodi Rell,3740
New Haven,North Branford,Governor,,Dem,John DeStefano,1579
New Haven,North Branford,Governor,,CC,Joseph Zdonczyk,18
New Haven,North Branford,Governor,,Green,Clifford Thornton,31
New Haven,North Branford,Secretary of State,,Rep,Richard Abbate,1272
New Haven,North Branford,Secretary of State,,Dem,Susan Bysiewicz,3476
New Haven,North Branford,Secretary of State,,Lbt,Ken Mosher,43
New Haven,North Branford,Secretary of State,,CC,Jean Marie Burness,39
New Haven,North Branford,Secretary of State,,Green,Michael Derosa,84
New Haven,North Branford,Treasurer,,Rep,Linda Roberts,1577
New Haven,North Branford,Treasurer,,Dem,Denise Nappier,2972
New Haven,North Branford,Treasurer,,Lbt,Steven Edelman,64
New Haven,North Branford,Treasurer,,CC,Mimi Knibbs,33
New Haven,North Branford,Treasurer,,Green,David Bue,35
New Haven,North Branford,Attorney General,,Rep,Robert Farr,1141
New Haven,North Branford,US Senate,,Rep,Alan Schlesinger,513
New Haven,North Branford,Attorney General,,Dem,Richard Blumenthal,3800
New Haven,North Branford,US Senate,,Dem,Ned Lamont,1647
New Haven,North Branford,Attorney General,,Green,Nancy Burton,60
New Haven,North Branford,US Senate,,CC,Timothy Knibbs,16
New Haven,North Branford,US Senate,,Green,Ralph Ferrucci,30
New Haven,North Branford,US Senate,,CFL,Joe Lieberman,3214
New Haven,North Branford,US House 3,,Rep,Joseph Vollano,1241
New Haven,North Branford,US House 3,,Dem,Rosa DeLauro,3689
New Haven,North Branford,US House 3,,Green,Daniel Sumrall,44
New Haven,North Branford,State Senate,12,Rep,Gregg Hannan,1837
New Haven,North Branford,State Senate,12,Dem,Edward Meyer,2838
New Haven,North Branford,State House,86,Rep,Vincent J. Candelora,2704
New Haven,North Branford,State House,86,Dem,Ashley Clow Joiner,2411
Litchfield,North Canaan,Governor,,Rep,Jodi Rell,705
Litchfield,North Canaan,Governor,,Dem,John DeStefano,332
Litchfield,North Canaan,Governor,,CC,Joseph Zdonczyk,6
Litchfield,North Canaan,Governor,,Green,Clifford Thornton,7
Litchfield,North Canaan,Secretary of State,,Rep,Richard Abbate,257
Litchfield,North Canaan,Secretary of State,,Dem,Susan Bysiewicz,694
Litchfield,North Canaan,Secretary of State,,Lbt,Ken Mosher,12
Litchfield,North Canaan,Secretary of State,,CC,Jean Marie Burness,5
Litchfield,North Canaan,Secretary of State,,Green,Michael Derosa,14
Litchfield,North Canaan,Treasurer,,Rep,Linda Roberts,327
Litchfield,North Canaan,Treasurer,,Dem,Denise Nappier,607
Litchfield,North Canaan,Treasurer,,Lbt,Steven Edelman,16
Litchfield,North Canaan,Treasurer,,CC,Mimi Knibbs,9
Litchfield,North Canaan,Treasurer,,Green,David Bue,9
Litchfield,North Canaan,Attorney General,,Rep,Robert Farr,246
Litchfield,North Canaan,US Senate,,Rep,Alan Schlesinger,149
Litchfield,North Canaan,Attorney General,,Dem,Richard Blumenthal,721
Litchfield,North Canaan,US Senate,,Dem,Ned Lamont,462
Litchfield,North Canaan,Attorney General,,Green,Nancy Burton,16
Litchfield,North Canaan,US Senate,,CC,Timothy Knibbs,6
Litchfield,North Canaan,US Senate,,Green,Ralph Ferrucci,8
Litchfield,North Canaan,US Senate,,CFL,Joe Lieberman,449
Litchfield,North Canaan,US House 5,,Rep,Nancy Johnson,512
Litchfield,North Canaan,US House 5,,Dem,Chris Murphy,531
Litchfield,North Canaan,US House 5,,WF,Chris Murphy,22
Litchfield,North Canaan,State Senate,30,Rep,Andrew Roraback,733
Litchfield,North Canaan,State Senate,30,Dem,Matthew F. Brennan,276
Litchfield,North Canaan,State Senate,30,WF,Matthew F. Brennan,8
Litchfield,North Canaan,State House,63,Rep,Juliana H. Simone,259
Litchfield,North Canaan,State House,63,D,George M. Wilber,716
Litchfield,North Canaan,State House,63,WF,George M. Wilber,45
New Haven,North Haven,Governor,,Rep,Jodi Rell,6861
New Haven,North Haven,Governor,,Dem,John DeStefano,3029
New Haven,North Haven,Governor,,CC,Joseph Zdonczyk,33
New Haven,North Haven,Governor,,Green,Clifford Thornton,58
New Haven,North Haven,Secretary of State,,Rep,Richard Abbate,2679
New Haven,North Haven,Secretary of State,,Dem,Susan Bysiewicz,5983
New Haven,North Haven,Secretary of State,,Lbt,Ken Mosher,76
New Haven,North Haven,Secretary of State,,CC,Jean Marie Burness,73
New Haven,North Haven,Secretary of State,,Green,Michael Derosa,153
New Haven,North Haven,Treasurer,,Rep,Linda Roberts,3064
New Haven,North Haven,Treasurer,,Dem,Denise Nappier,5150
New Haven,North Haven,Treasurer,,Lbt,Steven Edelman,135
New Haven,North Haven,Treasurer,,CC,Mimi Knibbs,66
New Haven,North Haven,Treasurer,,Green,David Bue,98
New Haven,North Haven,Attorney General,,Rep,Robert Farr,2236
New Haven,North Haven,US Senate,,Rep,Alan Schlesinger,1037
New Haven,North Haven,Attorney General,,Dem,Richard Blumenthal,6708
New Haven,North Haven,US Senate,,Dem,Ned Lamont,3056
New Haven,North Haven,Attorney General,,Green,Nancy Burton,128
New Haven,North Haven,US Senate,,CC,Timothy Knibbs,37
New Haven,North Haven,US Senate,,Green,Ralph Ferrucci,58
New Haven,North Haven,US Senate,,CFL,Joe Lieberman,5837
New Haven,North Haven,US House 3,,Rep,Joseph Vollano,2505
New Haven,North Haven,US House 3,,Dem,Rosa DeLauro,6597
New Haven,North Haven,US House 3,,Green,Daniel Sumrall,87
New Haven,North Haven,State Senate,34,Rep,Leonard Fasano,5518
New Haven,North Haven,State Senate,34,WF,Leonard Fasano,849
New Haven,North Haven,State House,87,Rep,Laurie-Jean Hannon,2989
New Haven,North Haven,State House,87,Dem,Steve Fontana,6183
New London,North Stonington,Governor,,Rep,Jodi Rell,1455
New London,North Stonington,Governor,,Dem,John DeStefano,636
New London,North Stonington,Governor,,CC,Joseph Zdonczyk,7
New London,North Stonington,Governor,,Green,Clifford Thornton,25
New London,North Stonington,Secretary of State,,Rep,Richard Abbate,598
New London,North Stonington,Secretary of State,,Dem,Susan Bysiewicz,1285
New London,North Stonington,Secretary of State,,Lbt,Ken Mosher,28
New London,North Stonington,Secretary of State,,CC,Jean Marie Burness,15
New London,North Stonington,Secretary of State,,Green,Michael Derosa,30
New London,North Stonington,Treasurer,,Rep,Linda Roberts,724
New London,North Stonington,Treasurer,,Dem,Denise Nappier,1067
New London,North Stonington,Treasurer,,Lbt,Steven Edelman,32
New London,North Stonington,Treasurer,,CC,Mimi Knibbs,17
New London,North Stonington,Treasurer,,Green,David Bue,32
New London,North Stonington,Attorney General,,Rep,Robert Farr,499
New London,North Stonington,US Senate,,Rep,Alan Schlesinger,196
New London,North Stonington,Attorney General,,Dem,Richard Blumenthal,1455
New London,North Stonington,US Senate,,Dem,Ned Lamont,793
New London,North Stonington,Attorney General,,Green,Nancy Burton,29
New London,North Stonington,US Senate,,CC,Timothy Knibbs,3
New London,North Stonington,US Senate,,Green,Ralph Ferrucci,9
New London,North Stonington,US Senate,,CFL,Joe Lieberman,1144
New London,North Stonington,US House 2,,Rep,Rob Simmons,1231
New London,North Stonington,US House 2,,Dem,Joe Courtney,885
New London,North Stonington,State Senate,18,Rep,Lenny T. Winkler,1102
New London,North Stonington,State Senate,18,Dem,Andrew M. Maynard,881
New London,North Stonington,State House,43,Rep,Diana S. Urban,1444
Fairfield,Norwalk,Governor,,Rep,Jodi Rell,13967
Fairfield,Norwalk,Governor,,Dem,John DeStefano,8442
Fairfield,Norwalk,Governor,,CC,Joseph Zdonczyk,98
Fairfield,Norwalk,Governor,,Green,Clifford Thornton,127
Fairfield,Norwalk,Secretary of State,,Rep,Richard Abbate,7378
Fairfield,Norwalk,Secretary of State,,Dem,Susan Bysiewicz,12475
Fairfield,Norwalk,Secretary of State,,Lbt,Ken Mosher,383
Fairfield,Norwalk,Secretary of State,,CC,Jean Marie Burness,171
Fairfield,Norwalk,Secretary of State,,Green,Michael Derosa,265
Fairfield,Norwalk,Treasurer,,Rep,Linda Roberts,7351
Fairfield,Norwalk,Treasurer,,Dem,Denise Nappier,12405
Fairfield,Norwalk,Treasurer,,Lbt,Steven Edelman,387
Fairfield,Norwalk,Treasurer,,CC,Mimi Knibbs,139
Fairfield,Norwalk,Treasurer,,Green,David Bue,187
Fairfield,Norwalk,Attorney General,,Rep,Robert Farr,5752
Fairfield,Norwalk,US Senate,,Rep,Alan Schlesinger,2079
Fairfield,Norwalk,Attorney General,,Dem,Richard Blumenthal,15104
Fairfield,Norwalk,US Senate,,Dem,Ned Lamont,10341
Fairfield,Norwalk,Attorney General,,Green,Nancy Burton,253
Fairfield,Norwalk,US Senate,,CC,Timothy Knibbs,86
Fairfield,Norwalk,US Senate,,Green,Ralph Ferrucci,86
Fairfield,Norwalk,US Senate,,CFL,Joe Lieberman,10223
Fairfield,Norwalk,US House 4,,Rep,Christopher Shays,10727
Fairfield,Norwalk,US House 4,,Dem,Diane Farrell,11794
Fairfield,Norwalk,US House 4,,Lbt,Philip Maymin,370
Fairfield,Norwalk,State Senate,25,Rep,Friedrich Wilms,6479
Fairfield,Norwalk,State Senate,25,Dem,Bob Duff,14906
Fairfield,Norwalk,State Senate,25,WF,Bob Duff,589
Fairfield,"Norwalk, part of",State House,137,Rep,Joanne T. Romano,1872
Fairfield,"Norwalk, part of",State House,137,Dem,Chris Perone,3709
Fairfield,"Norwalk, part of",State House,137,WF,Chris Perone,121
Fairfield,"Norwalk, part of",State House,140,Rep,Richard A. McQuaid,934
Fairfield,"Norwalk, part of",State House,140,Dem,Bruce V. Morris,2385
Fairfield,"Norwalk, part of",State House,140,PC,Myrtice Riley-Wilson,39
Fairfield,"Norwalk, part of",State House,141,Rep,John J. Ryan,909
Fairfield,"Norwalk, part of",State House,142,Rep,"Lawrence F. Cafero, Jr.",4247
Fairfield,"Norwalk, part of",State House,142,Dem,Lex Paulson,3469
Fairfield,"Norwalk, part of",State House,142,WF,Lex Paulson,90
Fairfield,"Norwalk, part of",State House,143,Rep,Toni Boucher,1746
New London,Norwich,Governor,,Rep,Jodi Rell,5210
New London,Norwich,Governor,,Dem,John DeStefano,3712
New London,Norwich,Governor,,CC,Joseph Zdonczyk,45
New London,Norwich,Governor,,Green,Clifford Thornton,85
New London,Norwich,Secretary of State,,Rep,Richard Abbate,1325
New London,Norwich,Secretary of State,,Dem,Susan Bysiewicz,6611
New London,Norwich,Secretary of State,,Lbt,Ken Mosher,131
New London,Norwich,Secretary of State,,CC,Jean Marie Burness,110
New London,Norwich,Secretary of State,,Green,Michael Derosa,144
New London,Norwich,Treasurer,,Rep,Linda Roberts,1790
New London,Norwich,Treasurer,,Dem,Denise Nappier,5765
New London,Norwich,Treasurer,,Lbt,Steven Edelman,175
New London,Norwich,Treasurer,,CC,Mimi Knibbs,98
New London,Norwich,Treasurer,,Green,David Bue,128
New London,Norwich,Attorney General,,Rep,Robert Farr,1314
New London,Norwich,US Senate,,Rep,Alan Schlesinger,617
New London,Norwich,Attorney General,,Dem,Richard Blumenthal,6870
New London,Norwich,US Senate,,Dem,Ned Lamont,3680
New London,Norwich,Attorney General,,Green,Nancy Burton,191
New London,Norwich,US Senate,,CC,Timothy Knibbs,56
New London,Norwich,US Senate,,Green,Ralph Ferrucci,44
New London,Norwich,US Senate,,CFL,Joe Lieberman,4813
New London,Norwich,US House 2,,Rep,Rob Simmons,4037
New London,Norwich,US House 2,,Dem,Joe Courtney,4757
New London,Norwich,State Senate,19,Rep,Matthew Daly,1872
New London,Norwich,State Senate,19,Dem,Edith G. Prague,6653
New London,"Norwich, part of",State House,46,Dem,Melissa Olson,3868
New London,"Norwich, part of",State House,47,Rep,John D. Crooks,1376
New London,"Norwich, part of",State House,47,Dem,Jack Malone,2261
New London,Old Lyme,Governor,,Rep,Jodi Rell,2537
New London,Old Lyme,Governor,,Dem,John DeStefano,1252
New London,Old Lyme,Governor,,CC,Joseph Zdonczyk,4
New London,Old Lyme,Governor,,Green,Clifford Thornton,34
New London,Old Lyme,Secretary of State,,Rep,Richard Abbate,920
New London,Old Lyme,Secretary of State,,Dem,Susan Bysiewicz,2687
New London,Old Lyme,Secretary of State,,Lbt,Ken Mosher,21
New London,Old Lyme,Secretary of State,,CC,Jean Marie Burness,21
New London,Old Lyme,Secretary of State,,Green,Michael Derosa,73
New London,Old Lyme,Treasurer,,Rep,Linda Roberts,1232
New London,Old Lyme,Treasurer,,Dem,Denise Nappier,2273
New London,Old Lyme,Treasurer,,Lbt,Steven Edelman,31
New London,Old Lyme,Treasurer,,CC,Mimi Knibbs,27
New London,Old Lyme,Treasurer,,Green,David Bue,63
New London,Old Lyme,Attorney General,,Rep,Robert Farr,861
New London,Old Lyme,US Senate,,Rep,Alan Schlesinger,323
New London,Old Lyme,Attorney General,,Dem,Richard Blumenthal,2814
New London,Old Lyme,US Senate,,Dem,Ned Lamont,1613
New London,Old Lyme,Attorney General,,Green,Nancy Burton,67
New London,Old Lyme,US Senate,,CC,Timothy Knibbs,12
New London,Old Lyme,US Senate,,Green,Ralph Ferrucci,26
New London,Old Lyme,US Senate,,CFL,Joe Lieberman,1847
New London,Old Lyme,US House 2,,Rep,Rob Simmons,1873
New London,Old Lyme,US House 2,,Dem,Joe Courtney,1927
New London,Old Lyme,State Senate,20,Rep,Christopher F. Oliveira,1619
New London,Old Lyme,State Senate,20,Dem,Andrea L. Stillman,2088
New London,Old Lyme,State House,23,Rep,Marilyn Giuliano,2398
New London,Old Lyme,State House,23,WF,Robert H. Reemsnyder,575
Middlesex,Old Saybrook,Governor,,Rep,Jodi Rell,3156
Middlesex,Old Saybrook,Governor,,Dem,John DeStefano,1626
Middlesex,Old Saybrook,Governor,,CC,Joseph Zdonczyk,14
Middlesex,Old Saybrook,Governor,,Green,Clifford Thornton,19
Middlesex,Old Saybrook,Secretary of State,,Rep,Richard Abbate,1276
Middlesex,Old Saybrook,Secretary of State,,Dem,Susan Bysiewicz,3196
Middlesex,Old Saybrook,Secretary of State,,Lbt,Ken Mosher,44
Middlesex,Old Saybrook,Secretary of State,,CC,Jean Marie Burness,21
Middlesex,Old Saybrook,Secretary of State,,Green,Michael Derosa,55
Middlesex,Old Saybrook,Treasurer,,Rep,Linda Roberts,1589
Middlesex,Old Saybrook,Treasurer,,Dem,Denise Nappier,2739
Middlesex,Old Saybrook,Treasurer,,Lbt,Steven Edelman,53
Middlesex,Old Saybrook,Treasurer,,CC,Mimi Knibbs,26
Middlesex,Old Saybrook,Treasurer,,Green,David Bue,40
Middlesex,Old Saybrook,Attorney General,,Rep,Robert Farr,1202
Middlesex,Old Saybrook,US Senate,,Rep,Alan Schlesinger,454
Middlesex,Old Saybrook,Attorney General,,Dem,Richard Blumenthal,3346
Middlesex,Old Saybrook,US Senate,,Dem,Ned Lamont,1778
Middlesex,Old Saybrook,Attorney General,,Green,Nancy Burton,42
Middlesex,Old Saybrook,US Senate,,CC,Timothy Knibbs,16
Middlesex,Old Saybrook,US Senate,,Green,Ralph Ferrucci,18
Middlesex,Old Saybrook,US Senate,,CFL,Joe Lieberman,2575
Middlesex,Old Saybrook,US House 2,,Rep,Rob Simmons,2457
Middlesex,Old Saybrook,US House 2,,Dem,Joe Courtney,2206
Middlesex,Old Saybrook,State House,23,Rep,Marilyn Giuliano,2939
Middlesex,Old Saybrook,State House,23,WF,Robert H. Reemsnyder,197
Middlesex,"Old Saybrook, part of",State Senate,20,Rep,Christopher F. Oliveira,1338
Middlesex,"Old Saybrook, part of",State Senate,20,Dem,Andrea L. Stillman,1468
Middlesex,"Old Saybrook, part of",State Senate,33,Rep,Salvatore Nucifora,451
Middlesex,"Old Saybrook, part of",State Senate,33,Dem,Eileen M. Daily,1080
Middlesex,"Old Saybrook, part of",State Senate,33,Green,Colin Daniel Bennett,27
New Haven,Orange,Governor,,Rep,Jodi Rell,4640
New Haven,Orange,Governor,,Dem,John DeStefano,1732
New Haven,Orange,Governor,,CC,Joseph Zdonczyk,17
New Haven,Orange,Governor,,Green,Clifford Thornton,30
New Haven,Orange,Secretary of State,,Rep,Richard Abbate,2116
New Haven,Orange,Secretary of State,,Dem,Susan Bysiewicz,3635
New Haven,Orange,Secretary of State,,Lbt,Ken Mosher,55
New Haven,Orange,Secretary of State,,CC,Jean Marie Burness,36
New Haven,Orange,Secretary of State,,Green,Michael Derosa,101
New Haven,Orange,Treasurer,,Rep,Linda Roberts,2383
New Haven,Orange,Treasurer,,Dem,Denise Nappier,3225
New Haven,Orange,Treasurer,,Lbt,Steven Edelman,71
New Haven,Orange,Treasurer,,CC,Mimi Knibbs,26
New Haven,Orange,Treasurer,,Green,David Bue,51
New Haven,Orange,Attorney General,,Rep,Robert Farr,1744
New Haven,Orange,US Senate,,Rep,Alan Schlesinger,813
New Haven,Orange,Attorney General,,Dem,Richard Blumenthal,4189
New Haven,Orange,US Senate,,Dem,Ned Lamont,1755
New Haven,Orange,Attorney General,,Green,Nancy Burton,56
New Haven,Orange,US Senate,,CC,Timothy Knibbs,15
New Haven,Orange,US Senate,,Green,Ralph Ferrucci,25
New Haven,Orange,US Senate,,CFL,Joe Lieberman,3891
New Haven,Orange,US House 3,,Rep,Joseph Vollano,1857
New Haven,Orange,US House 3,,Dem,Rosa DeLauro,4248
New Haven,Orange,US House 3,,Green,Daniel Sumrall,45
New Haven,Orange,State Senate,14,Rep,Barbara L. Lisman,2472
New Haven,Orange,State Senate,14,Dem,Gayle Slossberg,3453
New Haven,"Orange, part of",State House,114,Rep,Themis Klarides,2279
New Haven,"Orange, part of",State House,114,Dem,Suzanne Mizzoni,955
New Haven,"Orange, part of",State House,117,Rep,Laurence P. Czajkowski,1072
New Haven,"Orange, part of",State House,117,Dem,Paul Davis,1704
New Haven,Oxford,Governor,,Rep,Jodi Rell,3490
New Haven,Oxford,Governor,,Dem,John DeStefano,1023
New Haven,Oxford,Governor,,CC,Joseph Zdonczyk,22
New Haven,Oxford,Governor,,Green,Clifford Thornton,18
New Haven,Oxford,Secretary of State,,Rep,Richard Abbate,1509
New Haven,Oxford,Secretary of State,,Dem,Susan Bysiewicz,2535
New Haven,Oxford,Secretary of State,,Lbt,Ken Mosher,44
New Haven,Oxford,Secretary of State,,CC,Jean Marie Burness,37
New Haven,Oxford,Secretary of State,,Green,Michael Derosa,61
New Haven,Oxford,Treasurer,,Rep,Linda Roberts,1705
New Haven,Oxford,Treasurer,,Dem,Denise Nappier,2171
New Haven,Oxford,Treasurer,,Lbt,Steven Edelman,69
New Haven,Oxford,Treasurer,,CC,Mimi Knibbs,37
New Haven,Oxford,Treasurer,,Green,David Bue,44
New Haven,Oxford,Attorney General,,Rep,Robert Farr,1271
New Haven,Oxford,US Senate,,Rep,Alan Schlesinger,513
New Haven,Oxford,Attorney General,,Dem,Richard Blumenthal,2920
New Haven,Oxford,US Senate,,Dem,Ned Lamont,1273
New Haven,Oxford,Attorney General,,Green,Nancy Burton,50
New Haven,Oxford,US Senate,,CC,Timothy Knibbs,18
New Haven,Oxford,US Senate,,Green,Ralph Ferrucci,22
New Haven,Oxford,US Senate,,CFL,Joe Lieberman,2741
New Haven,Oxford,US House 4,,Rep,Christopher Shays,2536
New Haven,Oxford,US House 4,,Dem,Diane Farrell,1738
New Haven,Oxford,US House 4,,Lbt,Philip Maymin,81
New Haven,Oxford,State Senate,32,Rep,Louis C. DeLuca,2726
New Haven,Oxford,State Senate,32,WF,Vanessa O. Fica,362
New Haven,Oxford,State House,131,Rep,David K. Labriola,2884
New Haven,Oxford,State House,131,WF,Vincent J. Murolo,311
Windham,Plainfield,Governor,,Rep,Jodi Rell,2634
Windham,Plainfield,Governor,,Dem,John DeStefano,1472
Windham,Plainfield,Governor,,CC,Joseph Zdonczyk,9
Windham,Plainfield,Governor,,Green,Clifford Thornton,25
Windham,Plainfield,Secretary of State,,Rep,Richard Abbate,773
Windham,Plainfield,Secretary of State,,Dem,Susan Bysiewicz,2912
Windham,Plainfield,Secretary of State,,Lbt,Ken Mosher,63
Windham,Plainfield,Secretary of State,,CC,Jean Marie Burness,53
Windham,Plainfield,Secretary of State,,Green,Michael Derosa,63
Windham,Plainfield,Treasurer,,Rep,Linda Roberts,1056
Windham,Plainfield,Treasurer,,Dem,Denise Nappier,2507
Windham,Plainfield,Treasurer,,Lbt,Steven Edelman,75
Windham,Plainfield,Treasurer,,CC,Mimi Knibbs,44
Windham,Plainfield,Treasurer,,Green,David Bue,47
Windham,Plainfield,Attorney General,,Rep,Robert Farr,761
Windham,Plainfield,US Senate,,Rep,Alan Schlesinger,410
Windham,Plainfield,Attorney General,,Dem,Richard Blumenthal,3076
Windham,Plainfield,US Senate,,Dem,Ned Lamont,1682
Windham,Plainfield,Attorney General,,Green,Nancy Burton,82
Windham,Plainfield,US Senate,,CC,Timothy Knibbs,22
Windham,Plainfield,US Senate,,Green,Ralph Ferrucci,24
Windham,Plainfield,US Senate,,CFL,Joe Lieberman,2056
Windham,Plainfield,US House 2,,Rep,Rob Simmons,2147
Windham,Plainfield,US House 2,,Dem,Joe Courtney,1907
