county,town,office,district,party,candidate,votes
Middlesex,Middletown,Secretary of State,,Lbt,Darlene Nicholas,153
Middlesex,Middletown,Treasurer,,Rep,Ross Garber,3729
Middlesex,Middletown,Treasurer,,Dem,Denise Nappier,7605
Middlesex,Middletown,Treasurer,,CC,Timothy Knibbs,154
Middlesex,Middletown,Treasurer,,Lbt,Ken Mosher,146
Middlesex,Middletown,Comptroller,,Rep,Steven Mullins,2818
Middlesex,Middletown,Comptroller,,Dem,Nancy Wyman,8428
Middlesex,Middletown,Comptroller,,Lbt,Leonard Rasch,178
Middlesex,Middletown,Attorney General,,Rep,Martha Dean,3097
Middlesex,Middletown,Attorney General,,Dem,Richard Blumenthal,8703
Middlesex,"Middletown, part of",US House,1,Rep,Phil Steele,678
Middlesex,"Middletown, part of",US House,3,Rep,Richard Elser,2427
Middlesex,"Middletown, part of",US House,1,Dem,John Larson,1520
Middlesex,"Middletown, part of",US House,3,Dem,Rosa DeLauro,6617
Middlesex,"Middletown, part of",US House,3,Green,Charles Pillsbury,604
Middlesex,"Middletown, part of",State Senate,9,Rep,Ken McClellan,2024
Middlesex,"Middletown, part of",State Senate,9,Dem,Biagio Billy Ciotto,4331
Middlesex,"Middletown, part of",State Senate,13,Dem,Thomas P. Gaffey,2791
Middlesex,"Middletown, part of",State Senate,13,Rep,Joseph E. Bibisi,2494
Middlesex,"Middletown, part of",State Senate,13,WF,Linda L. Moore,135
Middlesex,"Middletown, part of",State House,32,Dem,Jim O'Rourke,198
Middlesex,"Middletown, part of",State House,33,Dem,Joseph C. Serra,3313
Middlesex,"Middletown, part of",State House,34,Dem,Gail K. Hamm,1503
Middlesex,"Middletown, part of",State House,100,Dem,Theodore V. Raczka,2160
Middlesex,"Middletown, part of",State House,33,Lbt,Vincent J. Marotta,125
Middlesex,"Middletown, part of",State House,33,PC,David P. Bauer,242
Middlesex,"Middletown, part of",State House,32,Rep,Mertie L. Terry,70
Middlesex,"Middletown, part of",State House,33,Rep,James R. Marhevka,2095
Middlesex,"Middletown, part of",State House,34,Rep,Robert J. Nolan,836
Middlesex,"Middletown, part of",State House,100,Rep,Raymond C. Kalinowski,1490
New.Haven,Milford,Governor,,Rep,John Rowland,9655
New.Haven,Milford,Governor,,Dem,Bill Curry,6761
New.Haven,Milford,Secretary of State,,Rep,Ronald San Angelo,5630
New.Haven,Milford,Secretary of State,,Dem,Susan Bysiewcz,9285
New.Haven,Milford,Secretary of State,,Lbt,Darlene Nicholas,237
New.Haven,Milford,Treasurer,,Rep,Ross Garber,6311
New.Haven,Milford,Treasurer,,Dem,Denise Nappier,8322
New.Haven,Milford,Treasurer,,CC,Timothy Knibbs,180
New.Haven,Milford,Treasurer,,Lbt,Ken Mosher,199
New.Haven,Milford,Comptroller,,Rep,Steven Mullins,5783
New.Haven,Milford,Comptroller,,Dem,Nancy Wyman,8934
New.Haven,Milford,Comptroller,,Lbt,Leonard Rasch,195
New.Haven,Milford,Attorney General,,Rep,Martha Dean,4961
New.Haven,Milford,Attorney General,,Dem,Richard Blumenthal,10612
New.Haven,Milford,US House,3,Rep,Richard Elser,5078
New.Haven,Milford,US House,3,Dem,Rosa DeLauro,10240
New.Haven,Milford,US House,3,Green,Charles Pillsbury,520
New.Haven,Milford,State Senate,14,Rep,"Win Smith, Jr.",9959
New.Haven,Milford,State Senate,14,Dem,Andrew C.Testo,5848
New.Haven,"Milford, part of",State House,118,Dem,James A. Amann,4677
New.Haven,"Milford, part of",State House,119,Dem,Richard F. Roy,4519
New.Haven,"Milford, part of",State House,117,Rep,Ray Collins,1707
New.Haven,"Milford, part of",State House,119,Rep,Walter Farley,2594
Fairfield,Monroe,Governor,,Rep,John Rowland,4285
Fairfield,Monroe,Governor,,Dem,Bill Curry,1794
Fairfield,Monroe,Secretary of State,,Rep,Ronald San Angelo,2874
Fairfield,Monroe,Secretary of State,,Dem,Susan Bysiewcz,2671
Fairfield,Monroe,Secretary of State,,Lbt,Darlene Nicholas,143
Fairfield,Monroe,Treasurer,,Rep,Ross Garber,3042
Fairfield,Monroe,Treasurer,,Dem,Denise Nappier,2347
Fairfield,Monroe,Treasurer,,CC,Timothy Knibbs,77
Fairfield,Monroe,Treasurer,,Lbt,Ken Mosher,139
Fairfield,Monroe,Comptroller,,Rep,Steven Mullins,2954
Fairfield,Monroe,Comptroller,,Dem,Nancy Wyman,2447
Fairfield,Monroe,Comptroller,,Lbt,Leonard Rasch,118
Fairfield,Monroe,Attorney General,,Rep,Martha Dean,2525
Fairfield,Monroe,Attorney General,,Dem,Richard Blumenthal,3268
Fairfield,Monroe,US House,4,Rep,Christopher Shays,4461
Fairfield,Monroe,US House,4,Dem,Stephanie Sanchez,1398
Fairfield,Monroe,State House,112,PC,John S. Lesko,1780
Fairfield,Monroe,State House,112,Rep,DebraLee Hovey,3489
Fairfield,"Monroe, part of",State Senate,21,Rep,"George L. ""Doc"" Gunther",3453
Fairfield,"Monroe, part of",State Senate,22,Rep,Elaine S. Hammers,1612
Fairfield,"Monroe, part of",State Senate,21,Dem,Jack Terceno,2258
Fairfield,"Monroe, part of",State Senate,22,Dem,Bill Finch,1253
New.London,Montville,Governor,,Rep,John Rowland,2492
New.London,Montville,Governor,,Dem,Bill Curry,2552
New.London,Montville,Secretary of State,,Rep,Ronald San Angelo,1328
New.London,Montville,Secretary of State,,Dem,Susan Bysiewcz,3399
New.London,Montville,Secretary of State,,Lbt,Darlene Nicholas,94
New.London,Montville,Treasurer,,Rep,Ross Garber,1721
New.London,Montville,Treasurer,,Dem,Denise Nappier,2779
New.London,Montville,Treasurer,,CC,Timothy Knibbs,109
New.London,Montville,Treasurer,,Lbt,Ken Mosher,85
New.London,Montville,Comptroller,,Rep,Steven Mullins,1353
New.London,Montville,Comptroller,,Dem,Nancy Wyman,3230
New.London,Montville,Comptroller,,Lbt,Leonard Rasch,78
New.London,Montville,Attorney General,,Rep,Martha Dean,1355
New.London,Montville,Attorney General,,Dem,Richard Blumenthal,3480
New.London,Montville,US House,2,Rep,Rob Simmons,2650
New.London,Montville,US House,2,Dem,Joe Courtney,2377
New.London,"Montville, part of",State Senate,19,Rep,Peter A. Nystrom,659
New.London,"Montville, part of",State Senate,20,Rep,John Leahy,1283
New.London,"Montville, part of",State Senate,19,Dem,Edith G. Prague,957
New.London,"Montville, part of",State Senate,20,Dem,Melodie Peters,1950
New.London,"Montville, part of",State House,38,Dem,Andrea L. Stillman,693
New.London,"Montville, part of",State House,139,Dem,Kevin Ryan,1837
New.London,"Montville, part of",State House,42,Dem,Mary K. McGrattan,540
New.London,"Montville, part of",State House,38,Rep,G. Brian Vachris,394
New.London,"Montville, part of",State House,139,Rep,Michael J. O'Connor,1019
New.London,"Montville, part of",State House,42,Rep,Bob Congdon,384
Litchfield,Morris,Governor,,Rep,John Rowland,692
Litchfield,Morris,Governor,,Dem,Bill Curry,304
Litchfield,Morris,Secretary of State,,Rep,Ronald San Angelo,141
Litchfield,Morris,Secretary of State,,Dem,Susan Bysiewcz,518
Litchfield,Morris,Secretary of State,,Lbt,Darlene Nicholas,17
Litchfield,Morris,Treasurer,,Rep,Ross Garber,477
Litchfield,Morris,Treasurer,,Dem,Denise Nappier,437
Litchfield,Morris,Treasurer,,CC,Timothy Knibbs,6
Litchfield,Morris,Treasurer,,Lbt,Ken Mosher,12
Litchfield,Morris,Comptroller,,Rep,Steven Mullins,426
Litchfield,Morris,Comptroller,,Dem,Nancy Wyman,479
Litchfield,Morris,Comptroller,,Lbt,Leonard Rasch,11
Litchfield,Morris,Attorney General,,Rep,Martha Dean,429
Litchfield,Morris,Attorney General,,Dem,Richard Blumenthal,523
Litchfield,Morris,US House,5,Rep,Nancy Johnson,631
Litchfield,Morris,US House,5,Dem,Jim Maloney,331
Litchfield,Morris,US House,5,CC,Joseph Zdonczyk,17
Litchfield,Morris,US House,5,Lbt,Walter Gengarelly,13
Litchfield,Morris,State Senate,30,Rep,Andrew Roraback,746
Litchfield,Morris,State Senate,30,Dem,Robert L. Marconi,214
Litchfield,Morris,State House,66,Rep,Craig Miner,708
Litchfield,Morris,State House,66,WF,Dennis B. O'Neil,42
New.Haven,Naugatuck,Governor,,Rep,John Rowland,5627
New.Haven,Naugatuck,Governor,,Dem,Bill Curry,2695
New.Haven,Naugatuck,Secretary of State,,Rep,Ronald San Angelo,4483
New.Haven,Naugatuck,Secretary of State,,Dem,Susan Bysiewcz,3292
New.Haven,Naugatuck,Secretary of State,,Lbt,Darlene Nicholas,71
New.Haven,Naugatuck,Treasurer,,Rep,Ross Garber,3159
New.Haven,Naugatuck,Treasurer,,Dem,Denise Nappier,3798
New.Haven,Naugatuck,Treasurer,,CC,Timothy Knibbs,113
New.Haven,Naugatuck,Treasurer,,Lbt,Ken Mosher,104
New.Haven,Naugatuck,Comptroller,,Rep,Steven Mullins,2769
New.Haven,Naugatuck,Comptroller,,Dem,Nancy Wyman,4204
New.Haven,Naugatuck,Comptroller,,Lbt,Leonard Rasch,102
New.Haven,Naugatuck,Attorney General,,Rep,Martha Dean,2641
New.Haven,Naugatuck,Attorney General,,Dem,Richard Blumenthal,4879
New.Haven,Naugatuck,US House,3,Rep,Richard Elser,2817
New.Haven,Naugatuck,US House,3,Dem,Rosa DeLauro,4477
New.Haven,Naugatuck,US House,3,Green,Charles Pillsbury,197
New.Haven,"Naugatuck, part of",State Senate,15,Dem,Joan V. Hartley,1775
New.Haven,"Naugatuck, part of",State Senate,17,Dem,Joe Crisco,2617
New.Haven,"Naugatuck, part of",State Senate,15,WF,Blair F. Bertaccini,128
New.Haven,"Naugatuck, part of",State House,131,Dem,Kate Cosgrove,684
New.Haven,"Naugatuck, part of",State House,70,Dem,Thomas F. Lynch,1079
New.Haven,"Naugatuck, part of",State House,131,Rep,David K. Labriola,1540
New.Haven,"Naugatuck, part of",State House,70,Rep,Kevin M. DelGobbo,4532
New.Haven,"Naugatuck, part of",State House,70,WF,Harry R. Soucy,86
Hartford,New Britain,Governor,,Rep,John Rowland,6277
Hartford,New Britain,Governor,,Dem,Bill Curry,8391
Hartford,New Britain,Secretary of State,,Rep,Ronald San Angelo,2736
Hartford,New Britain,Secretary of State,,Dem,Susan Bysiewcz,10325
Hartford,New Britain,Secretary of State,,Lbt,Darlene Nicholas,200
Hartford,New Britain,Treasurer,,Rep,Ross Garber,3841
Hartford,New Britain,Treasurer,,Dem,Denise Nappier,8593
Hartford,New Britain,Treasurer,,CC,Timothy Knibbs,300
Hartford,New Britain,Treasurer,,Lbt,Ken Mosher,126
Hartford,New Britain,Comptroller,,Rep,Steven Mullins,2879
Hartford,New Britain,Comptroller,,Dem,Nancy Wyman,9459
Hartford,New Britain,Comptroller,,Lbt,Leonard Rasch,163
Hartford,New Britain,Attorney General,,Rep,Martha Dean,3162
Hartford,New Britain,Attorney General,,Dem,Richard Blumenthal,9776
Hartford,New Britain,US House,5,Rep,Nancy Johnson,7244
Hartford,New Britain,US House,5,Dem,Jim Maloney,7094
Hartford,New Britain,US House,5,CC,Joseph Zdonczyk,272
Hartford,New Britain,US House,5,Lbt,Walter Gengarelly,78
Hartford,New Britain,State Senate,6,r,Thomas A. Bozek,6066
Hartford,New Britain,State Senate,6,Dem,Donald J. DeFronzo,8485
Hartford,"New Britain, part of",State House,26,Dem,Mark H. Bernacki,2272
Hartford,"New Britain, part of",State House,24,Dem,Tim O'Brien,2993
Hartford,"New Britain, part of",State House,25,Dem,John C. Geragosian,2029
Hartford,"New Britain, part of",State House,22,Dem,"Elizabeth ""Betty"" Boukus",578
Hartford,"New Britain, part of",State House,26,Rep,Anthony J. Tercyak,2663
Hartford,"New Britain, part of",State House,24,Rep,Mary Lou Sanders,1428
Hartford,"New Britain, part of",State House,25,Rep,Ted Mancini,881
Hartford,"New Britain, part of",State House,22,Rep,Anthony A. Cane,282
Fairfield,New Canaan,Governor,,Rep,John Rowland,4914
Fairfield,New Canaan,Governor,,Dem,Bill Curry,1389
Fairfield,New Canaan,Secretary of State,,Rep,Ronald San Angelo,4097
Fairfield,New Canaan,Secretary of State,,Dem,Susan Bysiewcz,1856
Fairfield,New Canaan,Secretary of State,,Lbt,Darlene Nicholas,62
Fairfield,New Canaan,Treasurer,,Rep,Ross Garber,4188
Fairfield,New Canaan,Treasurer,,Dem,Denise Nappier,1683
Fairfield,New Canaan,Treasurer,,CC,Timothy Knibbs,45
Fairfield,New Canaan,Treasurer,,Lbt,Ken Mosher,77
Fairfield,New Canaan,Comptroller,,Rep,Steven Mullins,4112
Fairfield,New Canaan,Comptroller,,Dem,Nancy Wyman,1792
Fairfield,New Canaan,Comptroller,,Lbt,Leonard Rasch,66
Fairfield,New Canaan,Attorney General,,Rep,Martha Dean,3829
Fairfield,New Canaan,Attorney General,,Dem,Richard Blumenthal,2330
Fairfield,New Canaan,US House,4,Rep,Christopher Shays,4876
Fairfield,New Canaan,US House,4,Dem,Stephanie Sanchez,1376
Fairfield,"New Canaan, part of",State Senate,26,Rep,Judith G. Freedman,2187
Fairfield,"New Canaan, part of",State Senate,36,Rep,William H. Nickerson,2885
Fairfield,"New Canaan, part of",State House,147,Dem,Carmen L. Domonkos,164
Fairfield,"New Canaan, part of",State House,125,PC,James J. Mabe,148
Fairfield,"New Canaan, part of",State House,125,Rep,John W. Hetherington,4339
Fairfield,"New Canaan, part of",State House,147,Rep,Donald B. Sherer,631
Fairfield,New Fairfield,Governor,,Rep,John Rowland,3422
Fairfield,New Fairfield,Governor,,Dem,Bill Curry,1244
Fairfield,New Fairfield,Secretary of State,,Rep,Ronald San Angelo,2371
Fairfield,New Fairfield,Secretary of State,,Dem,Susan Bysiewcz,1905
Fairfield,New Fairfield,Secretary of State,,Lbt,Darlene Nicholas,71
Fairfield,New Fairfield,Treasurer,,Rep,Ross Garber,2500
Fairfield,New Fairfield,Treasurer,,Dem,Denise Nappier,1684
Fairfield,New Fairfield,Treasurer,,CC,Timothy Knibbs,81
Fairfield,New Fairfield,Treasurer,,Lbt,Ken Mosher,51
Fairfield,New Fairfield,Comptroller,,Rep,Steven Mullins,2403
Fairfield,New Fairfield,Comptroller,,Dem,Nancy Wyman,1794
Fairfield,New Fairfield,Comptroller,,Lbt,Leonard Rasch,64
Fairfield,New Fairfield,Attorney General,,Rep,Martha Dean,2184
Fairfield,New Fairfield,Attorney General,,Dem,Richard Blumenthal,2223
Fairfield,New Fairfield,US House,5,Rep,Nancy Johnson,2778
Fairfield,New Fairfield,US House,5,Dem,Jim Maloney,1834
Fairfield,New Fairfield,US House,5,CC,Joseph Zdonczyk,45
Fairfield,New Fairfield,US House,5,Lbt,Walter Gengarelly,20
Fairfield,New Fairfield,State Senate,24,Rep,David J. Cappiello,3569
Fairfield,"New Fairfield, part of",State House,138,Dem,Grace M. Scire,257
Fairfield,"New Fairfield, part of",State House,138,Rep,Janice R. Giegler,364
Fairfield,"New Fairfield, part of",State House,108,Rep,Mary Ann Carson,3254
Litchfield,New Hartford,Governor,,Rep,John Rowland,1561
Litchfield,New Hartford,Governor,,Dem,Bill Curry,1060
Litchfield,New Hartford,Secretary of State,,Rep,Ronald San Angelo,864
Litchfield,New Hartford,Secretary of State,,Dem,Susan Bysiewcz,1585
Litchfield,New Hartford,Secretary of State,,Lbt,Darlene Nicholas,41
Litchfield,New Hartford,Treasurer,,Rep,Ross Garber,1115
Litchfield,New Hartford,Treasurer,,Dem,Denise Nappier,1265
Litchfield,New Hartford,Treasurer,,CC,Timothy Knibbs,37
Litchfield,New Hartford,Treasurer,,Lbt,Ken Mosher,37
Litchfield,New Hartford,Comptroller,,Rep,Steven Mullins,937
Litchfield,New Hartford,Comptroller,,Dem,Nancy Wyman,1476
Litchfield,New Hartford,Comptroller,,Lbt,Leonard Rasch,37
Litchfield,New Hartford,Attorney General,,Rep,Martha Dean,1061
Litchfield,New Hartford,Attorney General,,Dem,Richard Blumenthal,1473
Litchfield,New Hartford,US House,1,Rep,Phil Steele,1198
Litchfield,New Hartford,US House,1,Dem,John Larson,1302
Litchfield,New Hartford,State Senate,8,Rep,Thomas J. Herlihy,1498
Litchfield,New Hartford,State Senate,8,Dem,Kelvin Hecht,806
Litchfield,New Hartford,State Senate,8,Green,Thomas J. Sevigny,158
Litchfield,New Hartford,State House,62,Rep,Richard F. Ferrari,1625
Litchfield,New Hartford,State House,62,WF,Paul J. Nyerick,118
New.Haven,New Haven,Governor,,Rep,John Rowland,5417
New.Haven,New Haven,Governor,,Dem,Bill Curry,16025
New.Haven,New Haven,Secretary of State,,Rep,Ronald San Angelo,2417
New.Haven,New Haven,Secretary of State,,Dem,Susan Bysiewcz,15985
New.Haven,New Haven,Secretary of State,,Lbt,Darlene Nicholas,476
New.Haven,New Haven,Treasurer,,Rep,Ross Garber,2667
New.Haven,New Haven,Treasurer,,Dem,Denise Nappier,15651
New.Haven,New Haven,Treasurer,,CC,Timothy Knibbs,367
New.Haven,New Haven,Treasurer,,Lbt,Ken Mosher,295
New.Haven,New Haven,Comptroller,,Rep,Steven Mullins,2423
New.Haven,New Haven,Comptroller,,Dem,Nancy Wyman,15734
New.Haven,New Haven,Comptroller,,Lbt,Leonard Rasch,369
New.Haven,New Haven,Attorney General,,Rep,Martha Dean,2468
New.Haven,New Haven,Attorney General,,Dem,Richard Blumenthal,16536
New.Haven,New Haven,US House,3,Rep,Richard Elser,2494
New.Haven,New Haven,US House,3,Dem,Rosa DeLauro,15504
New.Haven,New Haven,US House,3,Green,Charles Pillsbury,2480
New.Haven,"New Haven, part of",State Senate,10,Dem,Toni N. Harp,9101
New.Haven,"New Haven, part of",State Senate,11,Dem,Martin M. Looney,7657
New.Haven,"New Haven, part of",State Senate,11,Rep,"Ernest J. Diette, Jr.",1435
New.Haven,"New Haven, part of",State House,95,Dem,Patricia A. Dillon,3826
New.Haven,"New Haven, part of",State House,93,Dem,Toni E. Walker,2389
New.Haven,"New Haven, part of",State House,94,Dem,William R. Dyson,2662
New.Haven,"New Haven, part of",State House,95,Dem,Juan R. Candelaria,2194
New.Haven,"New Haven, part of",State House,96,Dem,Cameron C. Staples,2127
New.Haven,"New Haven, part of",State House,97,Dem,Robert Megna,2946
New.Haven,"New Haven, part of",State House,95,Rep,Duffy Acevedo,349
New.Haven,"New Haven, part of",State House,96,Rep,Joseph J. Bango,351
New.London,New London,Governor,,Rep,John Rowland,2124
New.London,New London,Governor,,Dem,Bill Curry,2718
New.London,New London,Secretary of State,,Rep,Ronald San Angelo,1003
New.London,New London,Secretary of State,,Dem,Susan Bysiewcz,3353
New.London,New London,Secretary of State,,Lbt,Darlene Nicholas,139
New.London,New London,Treasurer,,Rep,Ross Garber,1157
New.London,New London,Treasurer,,Dem,Denise Nappier,3122
New.London,New London,Treasurer,,CC,Timothy Knibbs,108
New.London,New London,Treasurer,,Lbt,Ken Mosher,125
New.London,New London,Comptroller,,Rep,Steven Mullins,1055
New.London,New London,Comptroller,,Dem,Nancy Wyman,3183
New.London,New London,Comptroller,,Lbt,Leonard Rasch,98
New.London,New London,Attorney General,,Rep,Martha Dean,1106
New.London,New London,Attorney General,,Dem,Richard Blumenthal,3550
New.London,New London,US House,2,Rep,Rob Simmons,1988
New.London,New London,US House,2,Dem,Joe Courtney,2889
New.London,New London,State Senate,20,Rep,John Leahy,1239
New.London,New London,State Senate,20,Dem,Melodie Peters,3460
New.London,"New London, part of",State House,39,Dem,"Wade A. Hyslop, Jr.",2215
New.London,"New London, part of",State House,40,Dem,Edward E. Moukawsher,799
New.London,"New London, part of",State House,39,Rep,Jason L. Catala,1176
New.London,"New London, part of",State House,40,Rep,Harry A. Watson,581
New.London,"New London, part of",State House,39,WF,Samuel A. Cutler,133
Litchfield,New Milford,Governor,,Rep,John Rowland,5668
Litchfield,New Milford,Governor,,Dem,Bill Curry,2560
Litchfield,New Milford,Secretary of State,,Rep,Ronald San Angelo,3281
Litchfield,New Milford,Secretary of State,,Dem,Susan Bysiewcz,4037
Litchfield,New Milford,Secretary of State,,Lbt,Darlene Nicholas,163
Litchfield,New Milford,Treasurer,,Rep,Ross Garber,3760
Litchfield,New Milford,Treasurer,,Dem,Denise Nappier,3345
Litchfield,New Milford,Treasurer,,CC,Timothy Knibbs,131
Litchfield,New Milford,Treasurer,,Lbt,Ken Mosher,155
Litchfield,New Milford,Comptroller,,Rep,Steven Mullins,3479
Litchfield,New Milford,Comptroller,,Dem,Nancy Wyman,3744
Litchfield,New Milford,Comptroller,,Lbt,Leonard Rasch,116
Litchfield,New Milford,Attorney General,,Rep,Martha Dean,3043
Litchfield,New Milford,Attorney General,,Dem,Richard Blumenthal,4651
Litchfield,New Milford,US House,5,Rep,Nancy Johnson,5056
Litchfield,New Milford,US House,5,Dem,Jim Maloney,2988
Litchfield,New Milford,US House,5,CC,Joseph Zdonczyk,107
Litchfield,New Milford,US House,5,Lbt,Walter Gengarelly,66
Litchfield,New Milford,State Senate,30,Rep,Andrew Roraback,5073
Litchfield,New Milford,State Senate,30,Dem,Robert L. Marconi,2445
Litchfield,"New Milford, part of",State House,67,Rep,Clark J. Chapin,4239
Litchfield,"New Milford, part of",State House,108,Rep,Mary Ann Carson,884
Litchfield,"New Milford, part of",State House,67,WF,John R. Battista,1892
Hartford,Newington,Governor,,Rep,John Rowland,5735
Hartford,Newington,Governor,,Dem,Bill Curry,5437
Hartford,Newington,Secretary of State,,Rep,Ronald San Angelo,2455
Hartford,Newington,Secretary of State,,Dem,Susan Bysiewcz,7955
Hartford,Newington,Secretary of State,,Lbt,Darlene Nicholas,97
Hartford,Newington,Treasurer,,Rep,Ross Garber,3616
Hartford,Newington,Treasurer,,Dem,Denise Nappier,6531
Hartford,Newington,Treasurer,,CC,Timothy Knibbs,105
Hartford,Newington,Treasurer,,Lbt,Ken Mosher,91
Hartford,Newington,Comptroller,,Rep,Steven Mullins,2697
Hartford,Newington,Comptroller,,Dem,Nancy Wyman,7389
Hartford,Newington,Comptroller,,Lbt,Leonard Rasch,97
Hartford,Newington,Attorney General,,Rep,Martha Dean,3013
Hartford,Newington,Attorney General,,Dem,Richard Blumenthal,7593
Hartford,Newington,US House,1,Rep,Phil Steele,3280
Hartford,Newington,US House,1,Dem,John Larson,7262
Hartford,Newington,State Senate,9,Rep,Ken McClellan,2787
Hartford,Newington,State Senate,9,Dem,Biagio Billy Ciotto,7755
Hartford,"Newington, part of",State House,27,Dem,Sandy Nafis,6410
Hartford,"Newington, part of",State House,29,Dem,"Antonio ""Tony"" Guerrera",486
Hartford,"Newington, part of",State House,24,Dem,Tim O'Brien,666
Hartford,"Newington, part of",State House,27,Rep,Robert C. Schatz,2136
Hartford,"Newington, part of",State House,29,Rep,Lori Massey Littmann,485
Hartford,"Newington, part of",State House,24,Rep,Mary Lou Sanders,299
Fairfield,Newtown,Governor,,Rep,John Rowland,5810
Fairfield,Newtown,Governor,,Dem,Bill Curry,2757
Fairfield,Newtown,Secretary of State,,Rep,Ronald San Angelo,3875
Fairfield,Newtown,Secretary of State,,Dem,Susan Bysiewcz,4054
Fairfield,Newtown,Secretary of State,,Lbt,Darlene Nicholas,166
Fairfield,Newtown,Treasurer,,Rep,Ross Garber,4239
Fairfield,Newtown,Treasurer,,Dem,Denise Nappier,3490
Fairfield,Newtown,Treasurer,,CC,Timothy Knibbs,234
Fairfield,Newtown,Treasurer,,Lbt,Ken Mosher,146
Fairfield,Newtown,Comptroller,,Rep,Steven Mullins,3941
Fairfield,Newtown,Comptroller,,Dem,Nancy Wyman,3839
Fairfield,Newtown,Comptroller,,Lbt,Leonard Rasch,147
Fairfield,Newtown,Attorney General,,Rep,Martha Dean,3592
Fairfield,Newtown,Attorney General,,Dem,Richard Blumenthal,4638
Fairfield,Newtown,US House,5,Rep,Nancy Johnson,4908
Fairfield,Newtown,US House,5,Dem,Jim Maloney,3464
Fairfield,Newtown,US House,5,CC,Joseph Zdonczyk,93
Fairfield,Newtown,US House,5,Lbt,Walter Gengarelly,65
Fairfield,Newtown,State Senate,28,Rep,John McKinney,6030
Fairfield,"Newtown, part of",State House,106,Ind,Joseph J. D'Agostino,686
Fairfield,"Newtown, part of",State House,112,PC,John S. Lesko,200
Fairfield,"Newtown, part of",State House,106,Rep,Julia B. Wasserman,5435
Fairfield,"Newtown, part of",State House,112,Rep,DebraLee Hovey,534
Litchfield,Norfolk,Governor,,Rep,John Rowland,379
Litchfield,Norfolk,Governor,,Dem,Bill Curry,307
Litchfield,Norfolk,Secretary of State,,Rep,Ronald San Angelo,206
Litchfield,Norfolk,Secretary of State,,Dem,Susan Bysiewcz,425
Litchfield,Norfolk,Secretary of State,,Lbt,Darlene Nicholas,14
Litchfield,Norfolk,Treasurer,,Rep,Ross Garber,259
Litchfield,Norfolk,Treasurer,,Dem,Denise Nappier,361
Litchfield,Norfolk,Treasurer,,CC,Timothy Knibbs,8
Litchfield,Norfolk,Treasurer,,Lbt,Ken Mosher,16
Litchfield,Norfolk,Comptroller,,Rep,Steven Mullins,205
Litchfield,Norfolk,Comptroller,,Dem,Nancy Wyman,408
Litchfield,Norfolk,Comptroller,,Lbt,Leonard Rasch,15
Litchfield,Norfolk,Attorney General,,Rep,Martha Dean,233
Litchfield,Norfolk,Attorney General,,Dem,Richard Blumenthal,421
Litchfield,Norfolk,US House,5,Rep,Nancy Johnson,366
Litchfield,Norfolk,US House,5,Dem,Jim Maloney,296
Litchfield,Norfolk,US House,5,CC,Joseph Zdonczyk,13
Litchfield,Norfolk,US House,5,Lbt,Walter Gengarelly,9
Litchfield,Norfolk,State Senate,8,Rep,Thomas J. Herlihy,340
Litchfield,Norfolk,State Senate,8,Dem,Kelvin Hecht,253
Litchfield,Norfolk,State Senate,8,Green,Thomas J. Sevigny,35
Litchfield,Norfolk,State House,63,Dem,George M. Wilber,375
Litchfield,Norfolk,State House,63,Rep,David A. Cappabianca,284
Litchfield,Norfolk,State House,63,WF,Cynthia E. Vines,9
New.Haven,North Branford,Governor,,Rep,John Rowland,2369
New.Haven,North Branford,Governor,,Dem,Bill Curry,1815
New.Haven,North Branford,Secretary of State,,Rep,Ronald San Angelo,1347
New.Haven,North Branford,Secretary of State,,Dem,Susan Bysiewcz,2521
New.Haven,North Branford,Secretary of State,,Lbt,Darlene Nicholas,46
New.Haven,North Branford,Treasurer,,Rep,Ross Garber,1620
New.Haven,North Branford,Treasurer,,Dem,Denise Nappier,2094
New.Haven,North Branford,Treasurer,,CC,Timothy Knibbs,47
New.Haven,North Branford,Treasurer,,Lbt,Ken Mosher,46
New.Haven,North Branford,Comptroller,,Rep,Steven Mullins,1444
New.Haven,North Branford,Comptroller,,Dem,Nancy Wyman,2274
New.Haven,North Branford,Comptroller,,Lbt,Leonard Rasch,49
New.Haven,North Branford,Attorney General,,Rep,Martha Dean,1304
New.Haven,North Branford,Attorney General,,Dem,Richard Blumenthal,2666
New.Haven,North Branford,US House,3,Rep,Richard Elser,1350
New.Haven,North Branford,US House,3,Dem,Rosa DeLauro,2584
New.Haven,North Branford,US House,3,Green,Charles Pillsbury,125
New.Haven,North Branford,State Senate,12,Dem,Catherine S. Jackson,1570
New.Haven,North Branford,State Senate,12,Rep,William A. Aniskovich,2373
New.Haven,North Branford,State House,86,Rep,Robert M. Ward,2697
Litchfield,North Canaan,Governor,,Rep,John Rowland,661
Litchfield,North Canaan,Governor,,Dem,Bill Curry,346
Litchfield,North Canaan,Secretary of State,,Rep,Ronald San Angelo,383
Litchfield,North Canaan,Secretary of State,,Dem,Susan Bysiewcz,554
Litchfield,North Canaan,Secretary of State,,Lbt,Darlene Nicholas,11
Litchfield,North Canaan,Treasurer,,Rep,Ross Garber,448
Litchfield,North Canaan,Treasurer,,Dem,Denise Nappier,462
Litchfield,North Canaan,Treasurer,,CC,Timothy Knibbs,14
Litchfield,North Canaan,Treasurer,,Lbt,Ken Mosher,12
